Row.names Gene.name LHSAR_Rep1_counts_rld LHSAR_Rep2_counts_rld LNCaP_Rep1_counts_rld LNCaP_Rep2_counts_rld baseMean log2FoldChange lfcSE stat pvalue padj
11 AAGAB 10.7298894680546 10.7798898498989 9.81889790641591 9.98868144395375 1344.37063214832 -0.853777751404911 0.0963956566428742 -8.85701473633796 8.21856734877621e-19 2.95136711813556e-18
12 AAK1 8.48406829674738 8.59159526430289 8.53206301869741 8.7354015293068 385.083136985615 0.0993863738360545 0.158972750075612 0.625178678665264 0.531853793918132 0.572141316663374
13 AAMDC 6.38150275793855 5.99534243580415 7.43331755102304 7.43215751562401 124.226526889878 1.30252016314173 0.274806699610029 4.73976859003111 2.13962439893724e-06 4.12226047560849e-06
14 AAMP 10.9478058587821 10.9252634482707 10.5631373369162 10.5565981659521 1734.7872210305 -0.378358777869902 0.081950245087462 -4.61693284097072 3.89453235374402e-06 7.38244081105789e-06
15 AAR2 9.85265859773507 9.8863760959252 9.32226439075204 9.28058514391203 783.416396954037 -0.573918142838253 0.113534104569836 -5.05502857500613 4.30326333055484e-07 8.67191232593141e-07
16 AARD 0.158576539586534 -0.0853013668382362 -0.362899917769689 -0.366278290932431 0.957521045485836 -2.92471687773663 3.12771899926522 -0.935095792948063 0.349738934487502 0.391461473661094
17 AARS 12.6889282062622 12.5693782221434 14.0529859607718 13.9879755630527 11486.2413276284 1.39382863937708 0.0580357975946554 24.0167051569124 1.8607437588071e-127 4.98641092899506e-126
18 AARS2 8.81028200347199 8.72296373255866 9.12441133806786 9.12908823972592 497.511658948394 0.365760776341923 0.137222598535331 2.66545583778426 0.00768840290840065 0.0110581293554333
19 AASDH 7.9753996120282 8.33309517354344 8.00347854658636 7.8711631482935 266.263597591949 -0.236935282600478 0.198155308664279 -1.1957049457701 0.231811720657947 0.269548512392962
20 AASDHPPT 10.2190378500667 10.2738919023521 9.53953978794819 9.51620810165264 976.874746376214 -0.72512722118221 0.104231175847121 -6.95691298969681 3.47809617562687e-12 9.43529297080266e-12
21 AASS 5.89858016747341 5.9453403868099 7.00002249059412 7.41577450743293 106.155091237144 1.37863227115827 0.298704388573755 4.61537333864066 3.92389294495723e-06 7.43539467109585e-06
22 AATF 10.2070872719772 10.1820698601692 9.74346477792688 9.70152801433406 1008.50058261075 -0.475416350495254 0.101779491710598 -4.67104268752944 2.99674648017226e-06 5.72988178554623e-06
23 AATK 4.5275567709141 4.63234451999566 8.1106217333488 7.96464291521979 148.730741659389 3.65135394238982 0.293089978105336 12.4581330484031 1.26292599860064e-35 7.64891326551859e-35
24 ABAT 7.36269202995545 7.1190502778848 9.52822104578064 9.50998538054037 445.844240248061 2.31771535104817 0.156065918457732 14.8508743866195 6.86671386379602e-50 5.85316296124225e-49
25 ABCA1 6.95796949715159 6.83588793572171 5.12179762516032 5.38571515811277 79.9662011599641 -1.7797996790386 0.35787119394586 -4.97329684296372 6.58237504853226e-07 1.31211526569265e-06
26 ABCA10 -0.0273037055281445 0.50509053262189 -0.225672055059658 -0.229788440994349 1.14484277241647 -3.20494882004979 2.96020965236818 -1.08267629540557 0.278952129217302 0.318540738580867
27 ABCA12 9.78207277885244 9.97587802994351 8.68841396102343 8.46716920180924 664.384599992646 -1.31761675811 0.136196937613431 -9.67434937377086 3.87548823299657e-22 1.58607193635974e-21
28 ABCA13 3.99346127699729 4.18721681347356 1.49132569723539 1.83868460232279 12.0779645180476 -5.11168269241196 1.62427506097944 -3.14705484016334 0.00164924026116415 0.002536170785813
29 ABCA2 10.047973039977 9.77512657019301 12.1634102398703 12.0731377386791 2712.28857322232 2.21362771145916 0.0888080286170633 24.9259863767975 3.89017436318045e-137 1.17079286122642e-135
30 ABCA3 6.68032690162205 6.04324797628805 10.818003625875 10.8130355236926 952.26950352682 4.48483903872862 0.293893765595711 15.2600686497654 1.41099801676452e-52 1.26617654600715e-51
31 ABCA4 2.08233335823593 1.61666835278405 4.02736632873561 4.03711480690406 12.1979808498131 3.60555667719239 1.00317490491835 3.59414560662865 0.000325457801363289 0.000533621224864899
32 ABCA5 7.92512585979196 7.7068311346233 6.74378461798521 7.06328161201066 173.609838771765 -0.938069814198412 0.240142082143776 -3.90631165443455 9.37156272680669e-05 0.000160097103672661
33 ABCA7 8.89973086612362 8.77397430663652 10.0022002030862 9.83722138259925 714.860256554372 1.09646465553866 0.123149560625164 8.90352064572949 5.41027044042953e-19 1.95725225133431e-18
34 ABCA8 -0.459326278406266 -0.142363492292896 -0.431260269931671 0.0951451202471269 0.972640402020879 1.05121251173787 3.13924701541042 0.334861355789308 0.737729674380854 0.767957257154474
35 ABCB10 9.13054805126397 9.15230721843523 8.44080285359304 8.39096771314587 453.395280002911 -0.736916471323814 0.145324174982191 -5.07084572414823 3.96051737583162e-07 7.99768992667933e-07
36 ABCB11 1.06353287639692 1.17824213250285 4.79053428758661 4.2759833161352 16.9437242467745 6.53715876651318 1.54165647674848 4.24034722722453 2.23174286740529e-05 4.01042322596082e-05
37 ABCB4 -0.0176924137194303 -0.0489479501696011 0.642575083357594 0.829224961533651 1.69512631625048 4.65646251173754 2.58244018950578 1.80312501743891 0.0713685829953515 0.0908211354592008
38 ABCB5 2.55525441518611 1.99708410428214 1.37754121089465 1.01949354824626 4.18038647028076 -3.4747141958861 1.93797223531276 -1.7929638684041 0.072978701648594 0.0926591498296687
39 ABCB6 8.16654465944192 8.02810972557211 10.202154008897 9.99629755895542 689.604434270348 2.0285275230129 0.130965186452931 15.4890591763634 4.11264767316211e-54 3.80170916036544e-53
40 ABCB7 8.46326713018112 8.34850346948006 8.75044415454789 8.7614998400464 386.018021339029 0.35681774133919 0.154552272398232 2.30871882892659 0.0209591888125949 0.0287124741699152
41 ABCB8 9.49325437675333 9.49638043679576 9.67276709191824 9.51851621276735 748.176494310205 0.103290253338762 0.117222485158914 0.881147104147595 0.378238204859025 0.420413913781516
42 ABCB9 7.21353162679672 7.07341260044352 10.2533889254002 10.3286370087911 702.771180281841 3.19064867334486 0.134340883411114 23.7503922285575 1.08853267839881e-124 2.84399606292845e-123
43 ABCC1 10.4676781969217 10.3573052339767 10.993881578457 10.9216061629033 1677.05199924866 0.548603154608518 0.0862906321366501 6.357621227525 2.04901953413945e-10 5.06590137587399e-10
44 ABCC10 9.06953177332195 9.07220509049103 8.50190853739013 8.29749370887753 438.372785277319 -0.67892488190232 0.150764789223129 -4.50320585728756 6.69359892483722e-06 1.25020674512117e-05
45 ABCC11 2.27076519065792 2.17572032386379 3.40140348155018 3.25315884700486 8.12451305654772 1.98990295425334 1.04837641200786 1.89808062396431 0.0576854621656254 0.0745234838114609
46 ABCC2 1.14108229801373 1.88641641034716 0.551170048627788 0.541577230395587 2.66046354482328 -4.41893106734904 2.23280967355427 -1.97908989722121 0.0478058857322117 0.0625135454302401
47 ABCC3 9.87397983648271 9.66035823115964 2.28613374746398 2.22915884379364 451.587386748332 -11.8131682382907 1.44958190006306 -8.14936240427446 3.65848036249389e-16 1.18712870978705e-15
48 ABCC4 8.73842252695137 8.7927049553025 11.8263767174229 11.9118486308035 2095.77217008589 3.11776292502381 0.0859294221658465 36.2828335911119 3.01803458227423e-288 2.8453157356983e-286
49 ABCC5 8.96922832256987 8.90300843501768 10.1607794735878 10.150070483044 816.377879703952 1.23113634447217 0.111185436562759 11.0728201690088 1.69966027172981e-28 8.51189864082288e-28
50 ABCC6 3.15374366425215 3.27713442873257 4.97264119806532 5.0396738362188 22.461858418353 2.31607454020203 0.648085020112538 3.57372021930063 0.000351944981605809 0.000574941436548112
51 ABCC8 1.41390140280332 1.20766963365314 3.94543537258811 3.59398340408693 10.6355111065542 4.82054913067394 1.31454863171132 3.66707553785851 0.000245340336521749 0.000405746197460147
52 ABCD1 6.43112003253324 6.25538726316016 10.8310623084593 10.798231841349 950.360513897167 4.53607486093025 0.139272992763066 32.569666027405 1.10302433223935e-232 7.60455101301578e-231
53 ABCD3 9.58384881475017 9.59368369375149 10.1948582434767 10.0813380434616 949.184181936018 0.554221083327241 0.105024126735965 5.27708347169193 1.31256108124772e-07 2.7348663189358e-07
54 ABCD4 8.56763063304098 8.5218507863196 8.52710160495791 8.82132702122315 392.117717130853 0.140808823603633 0.161064669486064 0.874237808036583 0.381988760253203 0.42404058007963
55 ABCE1 11.2155095676547 11.310044050687 10.8297629099283 10.845793217283 2144.45820876644 -0.428378514134118 0.0786405924159647 -5.44729510515683 5.11415743743039e-08 1.09041640184994e-07
56 ABCF1 10.5170163071387 10.4301451918024 10.6831952279194 10.6089599838153 1512.81558973012 0.17407059687556 0.0884212830405942 1.96865042996089 0.0489932472572353 0.0639379852881698
57 ABCF2 11.0865491406449 11.1145974871437 10.1045340777318 10.2594452650201 1680.22531710175 -0.92095680645202 0.0883807768270529 -10.4203293919241 2.00258425665136e-25 9.13449245601685e-25
58 ABCF3 10.0197637728085 9.97681678173005 10.3371416283951 10.2750865153937 1144.73847356948 0.31045843922727 0.09630804004072 3.22359835270248 0.00126590818386455 0.0019675700742358
59 ABCG1 6.18176536051327 6.07484600188048 7.41389074972051 7.70828956220947 131.260964597779 1.51313279763934 0.267170309383527 5.6635514669679 1.48271670970123e-08 3.27100599194027e-08
60 ABCG2 6.18889147427302 6.23049961040941 2.82958823506531 2.52998095638747 44.1815314455062 -4.63897505257555 0.758513462692375 -6.11587701569504 9.60273639315897e-10 2.29089671574601e-09
61 ABCG4 2.69754422501594 3.09269808099453 1.11943501064062 1.10034151314434 5.93631345371655 -5.57004667622972 1.82328335631365 -3.0549539417128 0.00225095087225411 0.00341648525883175
62 ABHD1 2.45694107905877 1.91186445677403 6.13471256204198 5.99588539649797 41.2423493976584 4.96628764278895 0.690966498800546 7.18745069610461 6.60122275643959e-13 1.86075533390273e-12
63 ABHD10 8.16723666269332 8.32318267736398 10.0076322386678 10.1256119276023 690.83385975683 1.83630565450919 0.126240887291343 14.5460452149017 6.18784366035461e-48 5.04899652161364e-47
64 ABHD11 8.6735692503819 8.47321839922691 9.63009278049861 9.58865324705187 582.358157943831 1.04850606899619 0.133169972756441 7.87344209278948 3.45014810744896e-15 1.07752580086961e-14
65 ABHD12 10.4633073120574 10.3193128954469 10.3462469120452 10.2810144478636 1308.86659761001 -0.078225359945056 0.0960848975231823 -0.814127526401146 0.41557189818779 0.457427219485083
66 ABHD13 8.42281215227499 8.40441524066792 8.12695005950967 8.19060447007114 313.433336783637 -0.259289983034442 0.170050833412939 -1.52477925471145 0.127314165942952 0.155418619111326
67 ABHD14A 6.19148687465627 5.91362029990358 9.2185754281012 9.15024319101362 329.161411322989 3.21401093389716 0.191847181801712 16.7529744441024 5.38644446385974e-63 5.97433422107759e-62
68 ABHD14B 9.25902281950561 9.26990094954299 10.3908299430611 10.3972272515716 981.349254478414 1.13798814494749 0.10207981357536 11.1480233465294 7.32147058005405e-29 3.70452682113954e-28
69 ABHD15 7.93817918493322 7.80213611923524 7.46806246096844 7.1249505124076 196.423134507254 -0.583435132608431 0.223057194735523 -2.61563018982734 0.00890629607774558 0.0127209577089275
70 ABHD16A 3.08691854088572 3.65952467512657 2.57854143155735 2.87597869087662 8.89323036930541 -1.1979061652481 1.02691413305963 -1.16651054521863 0.243408087547517 0.281401829808572
71 ABHD16B 1.49063141637189 1.15674644345986 8.4559405448743 8.30909322649682 180.460789742945 11.3891340919478 1.45794338729509 7.81178075307712 5.63855834591462e-15 1.74497603546695e-14
72 ABHD17A 8.50923551663558 8.24481744745689 10.7818986591421 10.7006197468334 1026.87268751978 2.38428124222349 0.114543059056265 20.8155890183821 3.12679195068921e-96 5.70995262873818e-95
73 ABHD17B 7.53782975949312 7.52542270570847 7.9890905600165 8.1652289675533 228.06475048563 0.564369427775186 0.198435395011565 2.8440965773384 0.0044537545984682 0.00657249028439673
74 ABHD17C 9.01277640595913 8.95701650659852 8.04376470289267 8.15612719119705 391.023312339165 -0.89847655999582 0.157734269309676 -5.69614050217497 1.22549897032679e-08 2.72004806206414e-08
75 ABHD2 10.7458155998653 10.6614771161163 14.0321457232819 14.0691503048089 9337.09118302633 3.35583254178098 0.0576503835816602 58.2100644140128 0 0
76 ABHD3 8.22617582193716 8.19509596794027 9.05746480052898 9.09350472820841 418.484316468141 0.879363725382166 0.147981975035631 5.94237051620936 2.80929543990656e-09 6.4912850486546e-09
77 ABHD4 9.12792358234405 8.95394930867426 9.97224787366452 9.99699612026208 771.176603954115 0.952949404688937 0.117469493881369 8.11231387147464 4.96648124928421e-16 1.60225585552047e-15
78 ABHD5 8.33908683153631 8.30589373395921 8.36810116544617 8.2353457411113 318.019796815226 -0.0197543819082502 0.169539937270627 -0.11651757235652 0.907242360224888 0.91999889441583
79 ABHD6 7.20360685347986 6.99341858609112 8.13786859456834 8.28412268649196 217.935211656364 1.14812369998305 0.207167806761829 5.54199862386434 2.99038657302739e-08 6.46759948422868e-08
80 ABHD8 8.18104218596069 7.9708204187716 9.33621620504624 9.46059303956081 474.263771581324 1.34372202515014 0.147808010745711 9.09099593703267 9.81359408971171e-20 3.66371057977071e-19
81 ABI1 10.8665377434816 10.7819584872173 9.42269592670229 9.30215555879663 1237.6659034541 -1.47105053772514 0.100628827727382 -14.6185796947812 2.13814319739932e-48 1.7704730708624e-47
82 ABI2 10.7175589755195 10.6119728084363 9.75462221214335 9.86300014756228 1261.4338088153 -0.859991878588558 0.0980943104474801 -8.76699040612554 1.83505416030466e-18 6.5047786203325e-18
83 ABI3 1.11878320688658 0.85978473627384 5.42339371701476 5.56534359644194 29.5929321201817 8.78147548651557 1.5289545565872 5.74345094082903 9.27662490289108e-09 2.07369204014063e-08
84 ABI3BP 6.00452036717451 5.44650852936581 2.76228446938793 2.16770862596096 33.3591175203022 -4.5438382992962 0.866751328414787 -5.24237823506597 1.58520000787005e-07 3.28892749876259e-07
85 ABL1 11.1017884546264 11.099927666447 10.6613180418681 10.5507534355417 1878.17088701835 -0.496443703023172 0.0821804914832284 -6.0408947922207 1.53261892588827e-09 3.60629772818396e-09
86 ABL2 10.5698579595473 10.6643328988327 8.65147926545695 8.41464133433078 973.97402260724 -2.10069493983673 0.118561466403398 -17.718192964055 3.03506194943038e-70 3.80293991261693e-69
87 ABLIM1 11.5119413464231 11.4490317095687 10.3767277424636 10.4278291644002 2106.67629301024 -1.08242951648335 0.079609048822325 -13.5968150919522 4.18254038054059e-42 2.99985137284419e-41
88 ABLIM2 7.50007547755265 7.36954587618564 4.66072823531359 4.59002771506447 101.984854870298 -3.06097448053235 0.367257998659408 -8.33467069936052 7.77141795147852e-17 2.58936961764187e-16
89 ABLIM3 10.822386401065 10.5892558694787 5.06892002916003 5.3943294656066 866.611168250975 -5.63985376653876 0.233227908375683 -24.1817276749491 3.46394742431486e-129 9.46086861963832e-128
90 ABR 10.4964182092265 10.4014998855143 11.0424587868333 10.8960120803391 1703.29242675357 0.524708925373863 0.0885671189041815 5.92442129614188 3.13399060120596e-09 7.21384805248907e-09
91 ABRACL 8.84386501374377 9.05246020316579 6.94518566550056 7.02046125092704 312.672344392857 -2.01832975383657 0.192593872054646 -10.4797194859029 1.07060819747601e-25 4.9308470542965e-25
92 ABT1 8.93704512646251 8.80637691650564 8.54409917330691 8.37240607860762 410.694403022251 -0.418222040754283 0.15538483794952 -2.69152412985206 0.00711263528133826 0.0102582934432719
93 ABTB1 7.22597831069924 6.99900116649361 7.38940889749043 7.54656722267574 158.208912148929 0.371487694969286 0.239353111633898 1.55204873850771 0.120650562161342 0.148185630028645
94 ABTB2 9.00711917665452 8.78016853456279 8.76295412464449 8.54028331721023 440.26406826273 -0.244044353596453 0.156895956959164 -1.55545342484492 0.11983811879036 0.147222431828961
95 AC002553.1 -0.52603324358297 -0.543717544135738 -0.17091913357829 0.0589419656023432 1.01331678138785 3.91504047408719 3.12328256022416 1.2535018521687 0.210023125442383 0.246041014535017
96 AC004076.7 4.50304857378162 4.06721196473938 2.49991315546654 3.48236501635897 14.9079326395974 -1.76875259699876 0.85260261495236 -2.07453339454933 0.038029800649783 0.0504977414024354
97 AC004076.9 -0.273072341157157 -0.296466013542058 0.102502992560403 0.542340165885579 1.34482402791306 4.32445123259736 2.8240420998072 1.53129842961356 0.125695653505656 0.153540078606691
98 AC004381.6 7.77400970802318 7.63171758396603 7.87829454451979 8.13411239678314 233.486316944141 0.318852756867783 0.201014211278677 1.58621997340149 0.112689418448264 0.13931506427959
99 AC004466.1 2.87793449965721 2.33586432168223 7.10185085024909 7.19373870029735 81.0281957968366 5.30376165462543 0.531367030534842 9.98135253007133 1.83942098292584e-23 7.85026953443944e-23
100 AC005003.1 4.02634331004569 4.55140199717592 8.09741582926057 7.95823092190958 146.34309309804 3.92028393402098 0.311314602958777 12.5926760157155 2.31683565589753e-36 1.43314142350974e-35
101 AC005082.1 1.41051150561021 0.771174789146681 2.54434068004187 2.37169582982667 4.87308958852346 3.50591316989779 1.60376185942647 2.18605595917561 0.0288115115352072 0.0387937843522321
102 AC005481.5 -0.302656703822092 -0.344182975053146 -0.237349759145093 1.21307535076066 1.9890434791513 4.89120413997428 2.67138391409866 1.83096263856354 0.0671061198016614 0.0858646696832639
103 AC005488.1 0.109524149774014 0.0705300863067599 1.21033056793452 0.781248842775583 2.06422364640009 4.93716495399346 2.42866181577965 2.03287461511331 0.0420651922764153 0.0555169724342975
104 AC005841.1 0.83975682127204 0.689737373915248 3.51596932420051 3.2035490573271 8.55081174850117 6.98900519210216 1.72643541817207 4.04822857463272 5.16067353204798e-05 8.99682976234276e-05
105 AC006014.1 0.472919046120112 0.406338347411154 1.68105414795714 1.95650419317883 3.39025263250095 5.65647387324409 2.09069006723139 2.70555352125182 0.00681906588277308 0.00985668985549078
106 AC006116.20 1.67236431773363 2.05289270612125 2.32238865177161 2.70269970972045 5.08256769694777 1.42708894206803 1.30447639140275 1.09399369085816 0.273957745294076 0.313409262708501
107 AC006126.3 0.180025410489376 -0.243616194607116 0.107923946491627 0.0944865937206549 1.11373962587289 0.716801197937534 2.79700285424785 0.25627474668069 0.797738695502053 0.822871775942995
108 AC006132.1 3.56384131005816 3.4646872149223 1.38396415769759 1.72928422076715 8.52113201875838 -4.58853674876742 1.69581814793865 -2.70579528491602 0.00681410376644006 0.00985668985549078
109 AC006435.1 1.42441498085849 0.93308102835583 2.00915121914052 1.43684644287405 3.21723402573811 1.63377421778505 1.67566254144055 0.975001933492235 0.329559300876969 0.370997198872433
110 AC006449.1 2.32327170557121 1.22102001767518 8.3129856665776 8.42555290779977 178.61217527138 8.35396667412974 0.857442021292874 9.74289394113599 1.97838450581235e-22 8.15640608955829e-22
111 AC006486.1 1.29452641304272 1.11112471213849 3.76228718714724 2.65625627651852 8.31496038087768 4.44600895271464 1.41230541709942 3.14805062622066 0.00164363224325139 0.00252804369600828
112 AC006547.14 0.144711629251028 0.106222443117667 1.04864677190384 1.02059370447782 2.04542860458789 4.926140559533 2.4229448859231 2.03312117751957 0.0420402819218525 0.0555168687939408
113 AC006946.15 -0.156072739098423 -0.172810089846577 -0.126007243245868 0.833893154370963 1.65753623262608 4.62826624954361 2.83276721151189 1.63383218738734 0.102294091791203 0.127136478441258
114 AC007382.1 -0.159783951873864 0.268636236513149 -0.355384864561155 -0.358913018673457 0.990029817931243 -2.99420410933468 3.11403834055143 -0.961518061721896 0.336291748393515 0.377815209070962
115 AC007390.5 9.5329744678789 9.5335018380677 9.79133643102485 9.70798755214641 801.160758637217 0.218672711484068 0.111495008721681 1.96127803379906 0.0498465982698821 0.0649271130190308
116 AC007421.1 -0.519513395530251 -0.537639312129265 0.0903056292433327 -0.175182516702293 1.03211182320004 3.93712909102196 3.104461159533 1.26821657244191 0.204720620374395 0.240929290785027
117 AC007461.1 0.996806012107472 1.04682193703973 0.318509044335383 0.312253504769039 1.79273790893186 -3.83879837166579 2.48725906838383 -1.54338501383379 0.122737387591242 0.150418176648625
118 AC007773.3 0.715830693860799 0.605015164325913 2.54617693406514 2.84035539172671 5.76718848361406 6.42280130384984 1.84894111655505 3.47377276990671 0.000513195441584631 0.000826371916946134
119 AC008132.1 1.0866622052678 0.838729756255288 5.188321585786 5.26024502619169 25.1893627062929 8.54885800679689 1.54323934555044 5.53955420553882 3.03242576551889e-08 6.55399298858869e-08
120 AC008443.1 4.81873712287034 5.03612397852315 7.82189160027583 7.41585147655737 118.192959141154 2.85955099969397 0.310951999985805 9.19611708503083 3.71118209690889e-20 1.41348259470976e-19
121 AC008686.1 -0.519513395530251 -0.537639312129265 0.0903056292433327 -0.175182516702293 1.03211182320004 3.93712909102196 3.104461159533 1.26821657244191 0.204720620374395 0.240929290785027
122 AC009041.2 0.621270254910296 0.528219666848474 2.10143914279984 2.57973923902641 4.73507666041402 6.13903725944644 1.93185456909133 3.1777947251661 0.0014839977735411 0.00229219948242382
123 AC009065.1 2.71610315792549 2.30865585249509 10.5695772230416 10.5314411825343 769.581737121151 9.05543004645929 0.521420923000795 17.3668329117769 1.47125594695491e-67 1.76573278909849e-66
124 AC009403.2 4.94379599994703 4.1786866881325 5.14082139188832 4.46358781649806 26.9329341843045 0.289514452769735 0.601490451217238 0.48132842704958 0.630283096349497 0.666977514224736
125 AC010327.2 2.09259016208067 1.48494070437806 8.14314516799129 8.28209800149795 161.155482520457 8.20986426751457 0.861140052893253 9.53371549718436 1.51752506246968e-21 6.07553523347414e-21
126 AC010336.1 2.60919079458512 2.52000105724388 8.65806222341975 8.68364700464778 217.369312712114 6.90195403587177 0.494580632303958 13.9551644060942 2.92626164457769e-44 2.20703589097065e-43
127 AC010536.1 5.16623790197107 5.0124395494739 4.12602204099089 4.6721854718719 28.0143244001184 -0.809235568445269 0.571383481174472 -1.41627400004966 0.156695297130006 0.188564505965751
128 AC011308.1 1.16372598227632 1.2274038041599 5.1264479587665 5.98631899822206 31.8991404240337 7.45649318633243 1.47984636826485 5.03869411462983 4.68718886816375e-07 9.41649624990535e-07
129 AC011475.1 -0.52603324358297 -0.543717544135738 -0.17091913357829 0.0589419656023432 1.01331678138785 3.91504047408719 3.12328256022416 1.2535018521687 0.210023125442383 0.246041014535017
130 AC011484.1 0.78142832019567 0.254179512681122 -0.0342884839287699 -0.0393203904051213 1.3894511364961 -3.45738205058228 2.74828443429618 -1.25801463903706 0.208386462062723 0.244875216344917
131 AC011500.1 0.32798395154013 0.274480070935066 1.65360948634607 1.26823635253441 2.74603318126272 5.34944911083007 2.22094944853664 2.40863163920943 0.0160124504763793 0.0222513629866219
132 AC011897.1 4.02716238135285 4.19166821659928 1.5583939857966 2.19583583023482 12.2546588100876 -4.09851861458706 1.27801170778059 -3.20694919274613 0.00134150686360908 0.00208073165663846
133 AC012313.1 3.95947053989125 3.04288581619064 6.68602130892541 6.11229915360629 52.974573256877 3.30662966739345 0.497470806107133 6.64688184070314 2.99367160665511e-11 7.73373401191028e-11
134 AC013449.1 1.90764923770886 1.71768223224036 2.05775267623261 1.40528064157606 3.58660639982663 -0.0978080106884879 1.54440112649921 -0.0633307040575625 0.949503166527177 0.956655157158973
135 AC015987.2 2.38456133350828 2.47962682112739 10.9801505658043 11.0921238293621 1072.75102563527 9.73039822178904 0.554196544867481 17.5576667012887 5.19679124609801e-69 6.37380744525344e-68
136 AC016559.1 0.651259987294288 0.171119615356075 1.04065486368817 0.567203554270839 1.81434420254772 1.75457237516963 2.30073638011342 0.762613392101503 0.44569399540055 0.487361027670389
137 AC016586.1 -0.23667715469345 -0.0711782855089817 0.107755585645557 0.328512625914721 1.16812973587307 2.52441253477829 2.82288469448134 0.894266967302435 0.371179069387342 0.413595759053892
138 AC018470.1 0.830391407980289 0.680157237144302 3.58868108619915 3.10030891344802 8.56960679031337 6.99165685473991 1.72919004480935 4.04331315446056 5.27011565776874e-05 9.18251058161666e-05
139 AC018630.1 -0.519513395530251 -0.537639312129265 0.0903056292433327 -0.175182516702293 1.03211182320004 3.93712909102196 3.104461159533 1.26821657244191 0.204720620374395 0.240929290785027
140 AC018755.1 2.2809522088419 2.1157197445246 6.77415815084512 6.63889540984646 61.3039761059921 5.57040037039688 0.648539628526721 8.58914417157683 8.76195175321444e-18 3.02302788663594e-17
141 AC018816.3 2.78520090553916 2.99977512796689 4.03427599122955 3.97841413353513 12.5440662604451 1.65924621283414 0.834625555512619 1.98801271046038 0.0468102842533186 0.0612987154685329
142 AC018867.2 2.11105725880801 2.46677210557785 7.51067432340591 7.65138260810239 106.815745219883 6.20092065702486 0.578789261910894 10.713606946598 8.78701005954723e-27 4.18620113947988e-26
143 AC019171.1 1.30523246891793 1.3201974863954 0.480378433603295 0.472660128463321 2.16351590892221 -4.10919655145581 2.34127667720738 -1.75510933477421 0.0792406079230596 0.100065804405381
144 AC019294.1 0.109304230765838 0.0712252911654574 0.798665440358664 1.17016855387552 2.02663356277569 4.91503740552855 2.43971940429602 2.01459126687841 0.043947493279387 0.0578110674810799
145 AC020629.1 -0.265852345221305 -0.290036219455394 0.583860801314221 0.0993576886304762 1.38241411153746 4.35770744523971 2.80092121991327 1.55581221430235 0.119752752809812 0.14712910829593
146 AC020907.1 -0.0428905566804666 0.271469654075355 0.301730110282908 0.519937937316226 1.32294269035829 1.63705018945619 2.58794170047637 0.632568418815176 0.52701551591152 0.567482649237325
147 AC020922.1 2.39266279512378 1.63803308504644 3.30019560637068 3.61314993403285 8.85176593636064 2.48414332310867 1.07146664432947 2.31845138274301 0.0204248022835415 0.0279975611576968
148 AC021860.1 1.20639196400874 1.06730587423013 2.71315914355828 2.42065771005805 5.16223978584096 3.71563378487692 1.55162636476721 2.39467043693497 0.0166353100004199 0.0230657040406282
149 AC022400.2 3.28158399069487 2.65536125796049 6.13589000070821 6.35597895013064 46.5316210294657 3.88949311894873 0.541771904586005 7.17920786593924 7.01164729063897e-13 1.97324725945873e-12
