"all_genes"	"mean_bet_in"	"mean_bet_out"	"ratio_bet"	"mean_deg_in"	"mean_deg_out"	"ratio_deg"	"pvalue_ratio"	"pvalue_degree"
"AXIN1"	0.00276477303175	0.00142912718304979	1.93458851286414	0.00874663778863294	0.006885943510267	1.27021631466939	0	0
"BAG5"	0.00127482415693107	0.00103190993791662	1.23540253862162	0.00947368117349321	0.00674015052871958	1.40555928730763	0.047	0
"BAP1"	0.000537775767990555	0.000276750509162557	1.94317896511864	0.0138251119280813	0.0100387444334922	1.37717540472061	0	0
"BAZ1A"	0.000977637528316072	0.000558375083836613	1.75086166380973	0.0110105384483446	0.00881781413186071	1.24866982720367	0	0
"BCL11B"	0.00844076725821774	0.00571048403522514	1.47811765275077	0.0145482573527525	0.0122536864476022	1.18725555896685	0	0
"BCL2"	0.000388378185041073	0.00016633611539958	2.33489993503872	0.0080748302328227	0.00589497224083435	1.36978257113554	0	0
"BCL3"	0.000970258185381502	0.00045364022046675	2.13882751486013	0.0131325620778138	0.0100916331293994	1.30133169819218	0	0
"BCL6"	0.00109041564379708	0.000745418923232604	1.46282259520372	0.0143049157103721	0.0110216815576435	1.29788867837972	0	0
"BCOR"	0.00103508736444609	0.000745617038987844	1.38822922535568	0.0156436497249119	0.0149992702142999	1.04296072418228	0	0.012
"BHLHE41"	0.000656914699188616	0.000141694695834249	4.6361276639251	0.00918007442044878	0.0052601983821928	1.74519547618695	0	0
"BIN1"	0.000556293167516256	0.000282269793295288	1.97078532924813	0.00666666666666667	0.00466145188135661	1.4301695772791	0.045	0.024
"BIRC2"	0.000302406930620786	0.000164059150446269	1.84327987678949	0.0110739675259771	0.0080528529884485	1.37516077120273	0	0
"BPTF"	0.00193856361208549	0.000486638788528918	3.98357808251509	0.0110926115570499	0.00630662918406841	1.75888120789973	0	0
"BRD7"	0.000376251480666359	0.00026865563268314	1.40049727194859	0.00897293798490642	0.00696342119451292	1.28858182411499	0.041	0.008
"BRMS1"	0.00114238779317085	0.000522847174675508	2.18493634182846	0.0120624767255414	0.0083066817698788	1.45214142779391	0.002	0.001
"BYSL"	0.000440792143704677	0.000209029453705329	2.10875613886484	0.0105983050758424	0.00699034214059781	1.51613538546141	0	0
"CALM1"	0.000207693021423468	0.000113339261664001	1.83248962781479	0.00830159047745176	0.00639024033555715	1.29910457847091	0	0
"CALR"	0.00148557666283382	0.000757575475569474	1.96096192490538	0.0105202965013523	0.00819267845349361	1.28410953280683	0	0
"CARM1"	0.000233753191799327	0.000140141686075252	1.66797759000707	0.0115907536442057	0.00936037139507122	1.23827924715775	0	0
"CCNA2"	0.000350139652854484	0.00012707307241236	2.75541974556387	0.0133897915186555	0.00923820117202471	1.4493938018153	0	0
"CCND1"	0.00263644011993095	0.00122434336900676	2.15335026649406	0.0123095668199194	0.0098111670597192	1.25464858003057	0	0
"CCND3"	0.000300277220546481	0.00019628426237721	1.52980792708395	0.0115239383607281	0.00973923187984322	1.18324920311001	0	0
"CCNDBP1"	0.00852071053656001	0.00431338879741498	1.97540980809949	0.0117698659975597	0.00656580437372033	1.79260077328357	0	0
"CCT4"	0.000329003953645482	0.00013347644771551	2.46488394976406	0.00807874995709496	0.00623847665926214	1.29498760648573	0	0
"CCT5"	0.000329003953645482	0.00013347644771551	2.46488394976406	0.00807874995709496	0.00623847665926214	1.29498760648573	0	0
"CDC25A"	0.000432061108979175	0.000143372180301153	3.01356307807855	0.00833620629648717	0.00567234751523058	1.4696219288582	0	0.001
"CDC5L"	0.00110380292597144	0.000525655440494168	2.09986017634243	0.01143766280053	0.00726982571774852	1.57330632735888	0	0
"CDC73"	0.00204561995789253	0.00117466235425402	1.74145357641228	0.0112107580995255	0.00851452250492326	1.31666315909591	0	0
"CDK4"	0.00255182088324444	0.00143010378533105	1.7843606243261	0.011352455752204	0.00886976226381096	1.27990530236899	0	0
"CDK5"	0.000126313237745112	6.32574174987967e-05	1.99681306540083	0.00871740837159173	0.0061174334530013	1.42501073997214	0	0
"CDK7"	0.000102205422816161	7.40701856137036e-05	1.37984564193197	0.00762905574399076	0.00644082159303988	1.18448487258751	0.042	0.032
"CDK8"	0.00317933188348133	0.00103651761413014	3.06732065151587	0.0114860659200977	0.00751646607842472	1.52812050240835	0	0
"CDKN1A"	0.000895268239494145	0.000606589264942275	1.47590518203342	0.0111216865611459	0.0101461865311651	1.0961444999049	0	0.004
"CDKN2A"	0.000376791580722959	0.000160893526101358	2.34186912210247	0.0121554494831249	0.00811318380703293	1.49823420401099	0	0
"CDYL"	0.000615061916523574	0.000341726960733615	1.79986359637287	0.0102067231390003	0.00794497911960046	1.28467589220217	0	0
"CEBPA"	0.00100100085264775	0.000810389150252404	1.23521008682801	0.0149278390853166	0.0139114513899513	1.07306122609892	0.003	0.002
"CEBPD"	0.000153746451072975	7.40093614273532e-05	2.07739194215168	0.0104595615258449	0.00705953453604428	1.48162197839545	0.001	0
"CEBPG"	0.00031635593264137	0.000165797673841197	1.90808426506864	0.0122448284176293	0.0095718884477513	1.2792489678989	0	0
"CEP70"	0.00811153259695245	0.00418928960320213	1.93625491795848	0.0115239480599949	0.00737866188852575	1.56179375530343	0	0
"CGGBP1"	0.000945718335095013	0.000624317153400264	1.51480434254333	0.00917572632645563	0.00616178067289523	1.48913549727895	0.014	0
"CHCHD2"	0.000122024925776523	6.69162515187994e-05	1.82354694124254	0.00947155887766986	0.00702853201267813	1.34758707231965	0	0
"CHD8"	0.00364919906720077	0.00282044500751507	1.29383804948421	0.0139689689782693	0.012520459036876	1.1156914404757	0	0
"CHTF18"	0.000299421964031245	0.000136511614840834	2.1933808663853	0.00780734213659728	0.00574079929385821	1.35997475908101	0	0
"CHUK"	0.000666314774891006	0.000483382072831369	1.37844329018684	0.0140016586699129	0.0131861550015126	1.0618454483742	0	0.02
"CITED2"	0.000475544805222089	0.000353067496232623	1.34689488637824	0.0182710883806156	0.0160513910790178	1.13828691174931	0	0
"CLOCK"	0.00610178226417914	0.00301839328813108	2.02153320714453	0.0108156344978762	0.00860432333382415	1.25700000781691	0.001	0.013
"CLU"	0.00649470998685546	0.00387693468682526	1.67521779743312	0.00995721659374952	0.00734464955388903	1.35571023786657	0	0
"COMMD1"	0.00169691642947862	0.00142531538025279	1.19055505398227	0.0211399720849076	0.0203092757296976	1.04090231312362	0	0.033
"COMMD4"	0.000990607611065205	0.000665835529927048	1.48776622234884	0.017910502260311	0.0160521271089787	1.11577127060581	0	0
"COMMD6"	0.000940972863201995	0.000597400578112661	1.57511207333405	0.0175618649442349	0.0153717352785886	1.14247771158907	0	0
"COMMD8"	0.000990607611065205	0.000665835529927048	1.48776622234884	0.017910502260311	0.0160521271089787	1.11577127060581	0	0
"COPS2"	0.000381320231270183	0.000159969031589637	2.38371281916846	0.00946496122883702	0.00667395653038705	1.41819341881271	0	0
"CREB3"	0.00840483926044282	0.00422562591586667	1.98901640319929	0.00900857371108876	0.00482127506583276	1.86850440766809	0	0
"CREB5"	0.000464269344231397	0.000237166051336766	1.95757083113111	0.0173983786252569	0.0104092727060352	1.67143076337788	0.003	0
"CREBZF"	0.000704574039434448	0.000184151907869001	3.82604800345406	0.0107839508422926	0.00672446698336155	1.60368857025776	0.002	0.02
"CREM"	0.000629120447756823	0.000193280412158815	3.25496226301446	0.0112107527710782	0.00667995534971358	1.67826762068984	0	0
"CRK"	0.00144337655075615	0.00123320955296164	1.17042277793728	0.0109696229689377	0.00937536565032897	1.17004748167372	0.025	0
"CSE1L"	0.000589731360711207	0.000275835008721167	2.13798590485426	0.00823045267489712	0.00390711958754718	2.10652694151705	0.009	0
"CSNK1A1"	0.00178296251351292	0.000621914221183788	2.86689458575031	0.00916675839542463	0.0059672512176564	1.53617772422607	0.012	0
"CSNK2B"	0.00116448448475751	0.00050918065326404	2.2869770822845	0.012294378842063	0.00788161050909024	1.55988155312716	0	0
"CTR9"	0.00767720798902346	0.00599402494479963	1.28081015006188	0.0108981435548782	0.0100723382332442	1.08198744943934	0	0.007
"CUL2"	0.00426265226310249	0.00204777313329704	2.08160376449483	0.00995244569096968	0.00641716335634684	1.55091044723465	0	0
"CUX1"	0.000511823029994353	0.000232425977453671	2.20209047027187	0.00990674817451697	0.00743787784653365	1.33193208855049	0	0
"CYC1"	0.000347228483913958	0.00012758903164351	2.72146029671369	0.00732074788229257	0.00494833590810422	1.4794363232906	0	0
"DCAF7"	0.000296200887095823	0.000133840552304147	2.21308775252749	0.00970965309200604	0.0049872291681866	1.94690333340678	0.009	0.001
"DCTN1"	0.000439814557700683	0.000237311926446956	1.85331839105436	0.0133298322373301	0.00989858963259908	1.34663954483282	0.001	0
"DDX3X"	0.000777047399416408	0.000507394032655983	1.53144765094873	0.0144610625246325	0.0120849303676411	1.19661943302163	0	0
"DDX5"	0.000557047851130794	0.000298626143553791	1.86536866632527	0.0129891161924825	0.00846222486312818	1.5349528525387	0	0
"DDX6"	0.000593145387009448	0.000418001846193129	1.41900183554548	0.0108770169597793	0.00859888238963867	1.26493379801144	0.003	0
"DHX9"	7.38228686122065e-05	3.90471649479765e-05	1.89060764617771	0.00849816803344661	0.00513569895025497	1.65472472505903	0.006	0
"DNAJA3"	0.000902095517063337	0.00064772768719507	1.39270797728253	0.00852100298797864	0.00685234421973328	1.24351648351815	0.002	0
"DNMT1"	0.000270809674118708	0.000142281002926312	1.90334386565269	0.00823080472570853	0.00625553235573886	1.3157640721269	0	0
"DNMT3A"	0.00716099416919516	0.00451076179112449	1.58753543210491	0.00809958177764269	0.00574778724046368	1.40916520371921	0	0
"DPF2"	0.00387491720983337	0.00140033480130595	2.76713626357042	0.0117346519748869	0.00687460982446826	1.70695534357756	0	0
"DRAP1"	0.000272328188228376	0.000103344991887317	2.6351367710717	0.0103479849472241	0.00612882338423048	1.68841297888427	0	0
"DROSHA"	0.000605912841769528	0.000328772057654984	1.84295723332235	0.0123823930713948	0.00884910166952726	1.3992824959888	0	0
"DVL2"	0.00337530574775718	0.00226975768953576	1.48707756925698	0.0125727684559871	0.009377317739986	1.34076383083142	0.005	0
"DYNLL2"	0.0029916850153115	0.000643321974101793	4.65036969938497	0.00968462863011447	0.00523956796509947	1.84836396714831	0	0
"E2F1"	0.000607917491589309	0.000408443916497695	1.48837445493631	0.0183918566136761	0.016159161291062	1.13816901028453	0	0
"E2F3"	0.00231466042692987	0.00176190908476725	1.31372296501646	0.00876362284449904	0.00608992758415461	1.43903564096577	0.025	0
"E2F6"	9.51311660143147e-05	5.11009783006941e-05	1.86163101329554	0.0105820105820106	0.00652272293268329	1.62233022791563	0.03	0.002
"EAF1"	0.000682360128086484	0.000154364701416287	4.42044147286179	0.00969950245405962	0.00484703371229211	2.00112131043397	0	0
"EBP"	0.0010420605228158	0.000156721181180135	6.64913647899358	0.0113112279874918	0.00557236830777848	2.02987802721195	0	0
"ECSIT"	0.00037645491831605	0.000214182998084029	1.75763212618939	0.0105713512703516	0.00894351789329772	1.18201264831971	0	0
"EED"	0.00129670259639229	0.000763600543966143	1.69814257813021	0.0150019989707449	0.0124220061850894	1.20769533899865	0	0
"EEF1D"	0.00112185556658444	0.000896494100596415	1.25138086891826	0.011301495751391	0.0101366875570476	1.11491014079185	0.006	0
"EFTUD2"	0.000450296183448907	0.000235100200718415	1.91533729904483	0.00839826339801552	0.0058684294737436	1.43109215772139	0	0
"EHMT1"	0.000254810435356568	0.000117054856462609	2.17684633561498	0.00865748634328894	0.00518021265358392	1.67126079994019	0.025	0
"EHMT2"	0.00477289287880044	0.00332175258676799	1.43685983652515	0.0174250962349867	0.016035699212137	1.08664399378346	0	0
"EIF1AD"	0.00226826900734411	0.00102638194031741	2.20996582095224	0.0113678801648361	0.00845736617994484	1.34413952558812	0	0
"EIF3A"	0.00247762482387937	0.00105959247555394	2.33828087782909	0.00865789040434226	0.0057582534330618	1.50356188816418	0	0
"EIF4ENIF1"	0.000487878014991435	0.000219193113376153	2.22579079915799	0.0070263933218694	0.00459495118601029	1.52915516126958	0.002	0.001
"ELF1"	0.00128924153498008	0.000500081149624782	2.5780646520018	0.0134672253583824	0.00810602425143438	1.6613847850257	0	0
"ELF3"	0.005780920638307	0.00270809392183115	2.13468247600441	0.0144042466946106	0.0104594030436384	1.37715762883538	0	0
"ENO1"	0.000908982387477306	0.000361419349812248	2.51503520204302	0.00709093773764681	0.00552540338479263	1.28333394755629	0	0.022
"EPAS1"	0.00171456252353829	0.000946474239231646	1.81152582127347	0.0157881679294481	0.0126976060284784	1.24339721157186	0	0
"EPC1"	0.00115727578504188	0.00054255721577168	2.13300229247875	0.0113135237632038	0.00764088807152455	1.48065560669134	0	0
"EPM2AIP1"	0.000607764253787246	0.000319031798844932	1.90502719787708	0.0095284993328754	0.00560876501731968	1.69885871550185	0	0
"ERCC3"	0.000190311824242694	0.000103257771027009	1.84307507657622	0.00775241220066294	0.00607312743685253	1.2765107074191	0	0
"ESR2"	0.000404176378529213	0.000296363724580001	1.36378492037783	0.0169942757996454	0.0157169596848421	1.08126992372673	0	0
"ETS1"	0.000419791283930702	0.000302764140941833	1.38652907383557	0.0119535696509132	0.0109725714284828	1.0894045875048	0	0
"EXOSC1"	0.000122024925776523	6.69162515187994e-05	1.82354694124254	0.00947155887766986	0.00702853201267813	1.34758707231965	0	0
"EXOSC8"	0.00218110925726053	0.00138719894050162	1.57231179579176	0.0107473601797271	0.00879868866189145	1.2214729481537	0.008	0
"EYA2"	0.00787850110631863	0.00419546721497416	1.87786024836501	0.0116532057184447	0.00676562491133686	1.72241380081801	0	0
"EZH2"	0.000319080739822823	0.00022166320132867	1.43948448777345	0.00932081203020155	0.00831016523918327	1.12161572747711	0	0.003
"FKBP4"	0.000619499246359179	0.00038878220019016	1.59343520885517	0.012021450393578	0.0102935430659093	1.16786322421784	0	0.002
"FLNA"	0.000931732688700117	0.000725711877944686	1.2838878858355	0.0116054323958642	0.0109714936635755	1.05778053123189	0	0.013
"FOSL2"	0.000335112695518589	0.000167585369225552	1.99965365155215	0.0136490691877798	0.00931046027852059	1.46599295625249	0	0
"FOXM1"	0.000977192670064022	0.000281198265981027	3.4751020482109	0.0129804419536647	0.00785814829700271	1.65184487019871	0	0
"FOXO3"	0.000330281069470905	0.0001437907826632	2.29695578084807	0.00829090104448212	0.00547112534547233	1.51539226776139	0	0
"FOXO4"	0.000685298814561214	0.000175368881256822	3.90775609475217	0.00972851366552155	0.00520247794351143	1.86997691699107	0.001	0.005
"FXR2"	0.000624157730181298	0.000227331147758966	2.74558825895288	0.0106198997890336	0.00656367060174423	1.61798183263668	0.001	0.008
"GADD45GIP1"	0.000786907952962781	0.00044011899771042	1.78794361764982	0.0126046966029201	0.00953173021946928	1.32239334440814	0	0
"GAPDH"	0.000566374969727433	0.00029324453583775	1.93140843395221	0.00907096646792728	0.00775017373148241	1.17042104889592	0	0.034
"GLRX3"	0.00106170080328133	0.000739511797604657	1.43567797933755	0.0142671799085121	0.0128647000406552	1.10901768898029	0	0
"GRB2"	0.000855970543136743	0.000577896876170028	1.4811821597127	0.0126404111533247	0.00891817316675523	1.41737673366167	0.014	0
"GTF2H1"	0.000707202433356537	0.000518453548812379	1.36406132232391	0.00945310520133959	0.00788949814289485	1.19818840566594	0.015	0
"GTF2I"	0.000438842578009236	0.00028227918325046	1.55464024288274	0.00895211544648748	0.00741056517272704	1.20802060812228	0.001	0.002
"GTF3C1"	0.000973879185063252	0.000481656299951446	2.02193801920877	0.0101962231687308	0.00709923029209254	1.43624347277308	0	0
"GTF3C3"	0.000275428000746367	0.000171235201474819	1.6084776866798	0.00780707898009281	0.00488936223744234	1.59674791945396	0.032	0
"GTF3C5"	0.000455812860932195	0.000155805062954144	2.92553304937432	0.00990863785159861	0.00637298393704161	1.5547878277249	0	0
"H2AFX"	0.00046887434803613	0.000176169664597073	2.6614931072754	0.0102988156048493	0.00627553413790032	1.64110582120028	0	0
"HAT1"	0.000122024925776523	6.69162515187994e-05	1.82354694124254	0.00947155887766986	0.00702853201267813	1.34758707231965	0	0
"HEY1"	0.000620841674345852	0.000301292455040572	2.06059482724932	0.00736304189694848	0.00483393930394314	1.52319701055044	0.014	0
"HIC1"	0.0045705666577588	0.00322471365387671	1.41735581770621	0.0107941534467291	0.00829629660279913	1.30108094774326	0.001	0
"HIF1AN"	0.00053645317279791	0.00023570106655338	2.27598958563226	0.012270597242894	0.00900973803586429	1.36192608420461	0	0
"HSF1"	0.00159395370423888	0.000355579021933819	4.48269893867797	0.00864991389008856	0.00514147423733355	1.6823800899904	0	0.006
"HSPA4L"	0.000868546011421807	0.000475418366628251	1.82690882891565	0.00989005814091058	0.00703256156426577	1.40632372010285	0.016	0
"HSPB1"	0.00155481332363028	0.00119654677143192	1.29941708987239	0.0114872983163481	0.00999438321091089	1.1493754115619	0.047	0
"HSPH1"	0.000347228483913958	0.00012758903164351	2.72146029671369	0.00732074788229257	0.00494833590810422	1.4794363232906	0	0
"HTT"	0.00444111753043074	0.00187302326535818	2.37109576403551	0.0113439059485957	0.00690775276665053	1.64219918283152	0	0
"IKBKB"	0.00158167207961333	0.00114193878198706	1.38507606936784	0.0162114464380851	0.0153706355877384	1.05470241263266	0	0.001
"IKBKE"	0.000448050066393402	0.000286401294919552	1.56441354959396	0.0114337335719322	0.00908012657868323	1.2592042052337	0	0
"IKBKG"	0.000759408847396355	0.000503987373656701	1.50680133489542	0.0130923603467071	0.0116994285516799	1.1190598146631	0	0.002
"INTS3"	0.00127925464153867	0.000720634696775976	1.77517769719094	0.00970344651959897	0.00613678455831637	1.58119393428097	0.031	0
"IPO4"	0.000298527087234082	0.000168553195507266	1.77111496661725	0.00762424839296555	0.00533450420482736	1.42923280219109	0	0
"IRAK1"	0.00033584915445371	0.000218456941599463	1.53737002813801	0.00855101663126839	0.00713087651862934	1.19915365368184	0	0
"IRF5"	0.00189957516408662	0.00102527222440804	1.85275199977584	0.010045671871264	0.00758387370748687	1.324609593821	0.047	0
"ISG15"	0.000859986083766618	0.000617129541998494	1.39352603503904	0.0125320793868155	0.0112715336570992	1.11183444667465	0.012	0
"ITCH"	0.00877008179960462	0.00451611730553031	1.94195172673328	0.0101973334544972	0.00707679363753352	1.44095390890206	0	0
"JDP2"	6.77810340264898e-05	1.21153351472604e-05	5.59464787417101	0.0089460051803148	0.00510790188786799	1.75140505371939	0	0
"JMJD1C"	0.000743834237629083	0.000364439921877409	2.04103390703529	0.0122822510726454	0.0063375977538769	1.93799788967861	0	0
"KAT7"	0.000119481079300516	7.91705916786357e-05	1.50915986311566	0.00768260627649701	0.00686129637300501	1.11970185499104	0.002	0.045
"KDM2A"	0.00090945826543901	0.000611282969308886	1.48778603543828	0.00999200296785337	0.00840122663040764	1.1893504850456	0	0
"KDM5A"	0.000215703504606006	0.000119648543328355	1.80280928296841	0.0086588553546414	0.00678705170348568	1.27579039219554	0	0.015
"KDM5C"	0.00072605009500139	0.000494811389213992	1.46732696705854	0.0151636123979647	0.0133213090392333	1.13829747161525	0	0
"KHDRBS1"	0.000345717522099108	0.000111946705595191	3.08823310396693	0.0103833514632287	0.00724007335263198	1.4341500365399	0	0
"KIF2C"	0.00289804647675401	0.000669465592160381	4.328895331875	0.012896903227528	0.00636734231825171	2.02547665618034	0	0
"KPNA2"	0.00203501309741185	0.00150882647583929	1.34873899020089	0.0123354257477176	0.010289564983345	1.19882869369931	0	0
"KPNA4"	0.000458543380275174	0.000256867165068387	1.78513816724334	0.00882631123677415	0.00695843172772073	1.26843397796262	0	0
"L3MBTL1"	0.000587683367035049	0.000307104213538962	1.91362847244195	0.00853906458358749	0.0063281030108218	1.34938773420481	0	0
"L3MBTL2"	8.67935096274566e-05	3.13321642418823e-05	2.77010898313364	0.0106805308015274	0.00640633453207594	1.66718280914787	0	0
"L3MBTL3"	0.00427813758491516	0.00102847479338956	4.15969123639446	0.0122117139538742	0.00741557885105686	1.64676476363458	0	0.006
"LCOR"	0.00104595888760437	0.000626163424327044	1.67042475968393	0.0117757302498536	0.00850837022718038	1.38401714258219	0	0
"LDOC1"	0.00048866298134524	0.000206684215708285	2.36429753317467	0.00818584732384588	0.00507215222497239	1.61388045168349	0	0
"LEF1"	0.000952743792302504	0.00039143221513216	2.43399433023372	0.0102125109845161	0.00700409539788848	1.45807708267292	0	0
"LIG3"	0.000295738139977837	0.00018838956129058	1.56982232960179	0.00922987726886866	0.00612239084619089	1.50756093505712	0.041	0
"LMNA"	0.000302773699284677	0.000153198009761717	1.97635530484769	0.00771678974792163	0.00570190970430908	1.35336933555609	0	0
"LRIF1"	0.000916419728159597	0.000608625948385754	1.50571912122741	0.0108679353718537	0.00929040255010877	1.16980241848901	0.02	0.003
"MAD2L1BP"	0.00140201172111088	0.00107780381746532	1.30080418940062	0.00891527086418996	0.00681158813864742	1.30883880274656	0	0
"MAD2L2"	0.00060871102379564	0.000372512003056557	1.63407089919522	0.0111405690063957	0.00991235665690904	1.12390719906458	0	0.001
"MAF"	0.00208149534898897	0.000679327988204279	3.06405062816733	0.0101266948127773	0.00744939349129934	1.35939856373609	0.001	0.012
"MAFF"	0.00442968242107655	0.0022427810928816	1.97508461041338	0.0164999394232469	0.0118135794014441	1.39669264179406	0.01	0.018
"MAFG"	0.00139590125671277	0.000497123305822696	2.80795778504626	0.0135003001649554	0.00858320815362358	1.57287344351027	0	0
"MAGED1"	0.000587455522148565	0.000147213505135464	3.9905002031437	0.0108106756444134	0.00560963568900003	1.92716180582139	0	0
"MAGOHB"	0.000122024925776523	6.69162515187994e-05	1.82354694124254	0.00947155887766986	0.00702853201267813	1.34758707231965	0	0
"MAP2K1"	0.000197153376092716	0.000113573577833292	1.73590882539692	0.00748672164499971	0.00535813891919035	1.39726157867721	0.003	0
"MAPK10"	0.000311792547587072	0.0002439667744845	1.27801233690894	0.00998208822689134	0.00856882101376521	1.16493134946521	0.031	0.001
"MAPKAPK2"	0.000691687304608267	0.000447258787600764	1.54650355405803	0.0115182870505492	0.00985601521592517	1.16865556700218	0	0
"MBD1"	0.00115206988785881	0.00051991794919968	2.21586865702986	0.0116594685883711	0.00888083679173357	1.31287950243877	0	0
"MBD2"	0.007978262405846	0.00436734113428824	1.82680082927532	0.0101348275572599	0.00630726113655318	1.60685079273543	0	0
"MCM7"	0.0047114498982542	0.00220468385264917	2.1370183723135	0.0136356364932364	0.00997911025598158	1.3664180616767	0	0
"MCRS1"	0.00216594343755482	0.00137563444332462	1.57450509331547	0.0119014714762424	0.00893704628576494	1.33170077626198	0.009	0
"MDM4"	0.000199425655195522	0.00013414860279274	1.48660255152739	0.0100128350038496	0.00834536254207346	1.19980827116492	0	0
"MECP2"	0.00129786727373539	0.000933640613383582	1.39011441354486	0.0125750012011781	0.0115087492753329	1.09264707226966	0	0.003
"MED12"	0.00147977540729213	0.00112153390411918	1.31942101960288	0.0141226165179584	0.0129852365648828	1.087590237374	0.016	0.003
"MED13"	0.000178091190416669	7.51741393212357e-05	2.36904861199203	0.00892824566548863	0.00583635060977932	1.52976513277468	0	0
"MED14"	0.000666709625743423	0.00020522681876673	3.24864766578697	0.0117079471297076	0.00746940891904239	1.56745296135275	0	0
"MED15"	0.00023043074271877	0.000128124955725321	1.79848446709145	0.00943260183087263	0.0075522814962165	1.2489738148132	0	0
"MED17"	0.00125631105929067	0.000205605737483084	6.11029183654968	0.0104010121765374	0.00706832821423714	1.4714953608956	0	0
"MED25"	0.00030448817386672	0.000137232012907611	2.21878384944853	0.0101454541845168	0.00747948552996552	1.35643743729036	0.002	0.003
"MED6"	0.000290272298003023	0.000120852450501765	2.4018734977888	0.0122005123748495	0.00807625620204038	1.5106643560623	0	0
"MEF2C"	0.00258841888308066	0.00176392813028942	1.46741742967496	0.0143863215107215	0.0118644290283175	1.21255911063102	0	0
"MEF2D"	0.000614418933762752	0.000322794530185982	1.90343663323151	0.0133195746948711	0.0100819270495725	1.32113380997296	0	0
"MFAP1"	0.000144565887323182	7.82569836621151e-05	1.84732250794848	0.00837681076088424	0.00515099811264073	1.62625001557023	0	0
"MNT"	0.00523370700695947	0.00155778411195929	3.35971266286496	0.011988722527955	0.00728351582501123	1.64600761719859	0	0
"MORF4L2"	0.000617789145684475	0.000314138877486868	1.96661155291198	0.0123265719546591	0.00824175023869475	1.49562551614173	0	0
"MRPL10"	0.000122024925776523	6.69162515187994e-05	1.82354694124254	0.00947155887766986	0.00702853201267813	1.34758707231965	0	0
"MSH2"	0.00101548892585708	0.000684247577794046	1.48409575541491	0.0117861878660084	0.00919947819439387	1.28118004271056	0.013	0
"MSH3"	0.00302380360168594	0.0017258350791835	1.75208143475477	0.00877656125658713	0.00700074543203696	1.25366096250603	0	0
