"all_genes"	"mean_bet_in"	"mean_bet_out"	"ratio_bet"	"mean_deg_in"	"mean_deg_out"	"ratio_deg"	"pvalue_ratio"	"pvalue_degree"
"MAFK"	0.000363987644126407	0.00016499462597081	2.20605757299514	0.00733896040532196	0.00521850161193299	1.40633479704982	0.035	0.027
"MAGOHB"	0.000111782537555189	6.58561476018566e-05	1.69737437772685	0.00828753116697672	0.00708961018394997	1.16896852604657	0	0.005
"MBD2"	0.00599496980760535	0.00442709461319938	1.3541544356724	0.0079687812007991	0.00638066730366406	1.24889464088232	0.001	0
"MRPL10"	0.000111782537555189	6.58561476018566e-05	1.69737437772685	0.00828753116697672	0.00708961018394997	1.16896852604657	0	0.005
"NAA10"	0.00136917188884329	0.000813824541203563	1.68239198933277	0.00797540088499991	0.00552146107309443	1.44443667707146	0.009	0
"NOL9"	0.000111782537555189	6.58561476018566e-05	1.69737437772685	0.00828753116697672	0.00708961018394997	1.16896852604657	0	0.005
"OAT"	0.000306455087466041	0.000142814138886986	2.14583156719903	0.00738839015655625	0.00510553038817968	1.44713469410776	0	0
"OTUB1"	0.00276798473461951	0.00213317310944342	1.2975902998054	0.00918098806075587	0.00849134269452396	1.08121746949121	0.003	0.011
"PARP1"	0.00708517040667178	0.00653640066323007	1.08395595247531	0.0451542925031367	0.0427054830184837	1.05734180511653	0.012	0
"PKM"	0.000218560146147635	0.000114520613810045	1.90847864743513	0.00726993924097978	0.00605996088818844	1.19966768352412	0.001	0.01
"PNKP"	0.000844550624205058	0.000663512993109386	1.27284715292052	0.00801118252523087	0.00672017730447705	1.19210880342305	0.042	0
"POLR1A"	0.000111782537555189	6.58561476018566e-05	1.69737437772685	0.00828753116697672	0.00708961018394997	1.16896852604657	0	0.005
"PPARG"	0.0047767123457373	0.0040421098765371	1.18173738261404	0.0437692956445156	0.0413817001713353	1.0576968917008	0	0.001
"PRKCZ"	0.000427666141524833	0.000227587579893597	1.87912777017436	0.00897302310122891	0.00593820454658173	1.5110666921021	0.004	0.001
"PRPF6"	0.00023938543650493	0.000110774466063659	2.16101638772388	0.00763336655516143	0.00547336250871539	1.39463931778803	0	0
"PSMA5"	0.0007957766698854	0.000417442342662681	1.90631516872364	0.0086430980035128	0.00634792657184865	1.36156237878406	0.001	0
"PTGER3"	0.000111782537555189	6.58561476018566e-05	1.69737437772685	0.00828753116697672	0.00708961018394997	1.16896852604657	0	0.005
"RNPS1"	0.000678529442024759	0.000492088315916233	1.3788773683061	0.00737211104322053	0.00596713032806153	1.23545333148697	0.01	0.001
"RPS7"	0.00147610431196108	0.00106686075120163	1.3835960412814	0.00793469654574667	0.00691420632350838	1.14759325575354	0.001	0
"RUNX1"	0.000352824770699883	0.000263022705080291	1.3414232455414	0.00761394687079432	0.00681803936199412	1.11673554031337	0.034	0.046
"SMC3"	0.000775597487624041	0.000426552057378158	1.81829503388478	0.00735580000449452	0.00610153986027997	1.20556452517496	0.005	0.037
"SQSTM1"	0.000558088565802121	0.000283699467414061	1.9671822823255	0.00930804766688347	0.0070277438261421	1.3244716792691	0.001	0
"SRRM2"	0.00677611489949711	0.00539171092121796	1.25676524548657	0.0086255507440508	0.0076449439791995	1.1282686658685	0.003	0.01
"SUFU"	0.00693411614533023	0.00560343325491899	1.23747635242074	0.0100834004187074	0.00852686985902655	1.18254419094166	0.048	0.017
"TAF12"	0.000844929590033611	0.000504861007902536	1.67358852596659	0.00626179910861992	0.0049544668631281	1.26386940948605	0.036	0.025
"TCF3"	0.000320130519927222	0.000120233415460639	2.66257528076313	0.00910740547476986	0.00661367896372709	1.37705587536373	0.001	0.028
"TPI1"	0.00031552162247439	0.000230078511829917	1.37136501781459	0.00959848719102174	0.00850838706752864	1.1281206549304	0.01	0.007
"TXNL4B"	0.000206192047421335	0.000163094717182806	1.26424724836564	0.00892769253536574	0.00801545350238159	1.11381003366972	0.019	0.003
"WDR77"	0.00023938543650493	0.000110774466063659	2.16101638772388	0.00763336655516143	0.00547336250871539	1.39463931778803	0	0
"YWHAB"	0.000496089845691351	0.000266439979698594	1.86191969483162	0.00944142346514651	0.00677648294481805	1.39326307496521	0	0
