"all_genes"	"mean_bet_in"	"mean_bet_out"	"ratio_bet"	"mean_deg_in"	"mean_deg_out"	"ratio_deg"	"pvalue_ratio"	"pvalue_degree"
"ATF6"	0.000234465968217528	0.000585518157522681	0.400441839770691	0.00788540220115328	0.0108682706442414	0.725543415256351	1	1
"ATF7"	0.00124052388920117	0.00211581553386913	0.586310039482815	0.0175420377831662	0.0214721589439996	0.816966651044113	1	1
"ATF7IP"	0.000159827690324546	0.000336340200274575	0.475196512917781	0.0095213373685504	0.0115438091550335	0.82480030990453	1	1
"ATM"	0.000892270428956413	0.00111282038104197	0.801809927421485	0.0119479340214828	0.0128617252394133	0.928952671517947	1	0.992
"ATP2A2"	0.000111254242664734	0.000155506885248028	0.715429689735519	0.00479345618288397	0.00524327449597057	0.914210420714711	0.927	0.866
"ATP5O"	0.000705275334218534	0.00118885302400583	0.593240139846819	0.00562648022885245	0.00686910575870445	0.81909937428502	0.999	1
"ATR"	0.000317993534332085	0.000477145550786949	0.666449752717223	0.00776523913865111	0.00905119389971603	0.857924294262963	1	1
"ATXN1"	0.006867980512624	0.00752173490985423	0.913084626742994	0.0213666865929625	0.0207177724799037	1.03132161595501	0.91	0.052
"ATXN3"	5.16476926708127e-05	0.000214091203754384	0.241241544561848	0.00350262697022767	0.00563485063655007	0.62160067695639	0.519	0.458
"AURKA"	0.00275939491850878	0.00292413483850758	0.94366199607851	0.0232928695980571	0.0217741341073842	1.06974952405377	0.872	0
"AXIN1"	0.00115070047376569	0.00166881681607968	0.689530727805629	0.00539565338208751	0.00754389872023573	0.715234069568594	0.996	1
"BACH1"	0.00586719853245011	0.00695497912557518	0.843596857232104	0.014148769853236	0.0170983050142995	0.827495464690987	0.938	0.999
"BAG1"	9.70449892361579e-05	0.000199646495815457	0.486084110015441	0.00716477705006699	0.00964291922845959	0.743009132433803	0.998	0.999
"BAG5"	0.000793344838419296	0.00111760212963675	0.709863391793247	0.00556048970768404	0.00730949202718251	0.760721769311153	0.996	1
"BANP"	0.00814415642204115	0.00875000186721146	0.930760535327361	0.0197714358352062	0.0190942594528053	1.03546491991871	0.951	0.02
"BAP1"	0.000166975249105286	0.000368371113207001	0.453279975326013	0.00856983014515729	0.0113198832624964	0.757059940145297	1	1
"BAZ1A"	0.000340389175300182	0.000692985020165767	0.491192688723284	0.0076455612382961	0.00953301101047044	0.802009064072066	1	1
"BCL11B"	0.00488926451402601	0.0065403177977157	0.747557636378718	0.0111129066794827	0.0130968853156074	0.848515231803977	1	1
"BCL2"	0.000105855029669207	0.000218794037848238	0.483811308161109	0.00482865853369447	0.0065641694704046	0.73560845061437	1	1
"BCL3"	0.000286918557760916	0.000578325997265615	0.496119073182767	0.00874008528719037	0.0109473493620454	0.798374565215973	1	1
"BCL6"	0.000542987870328069	0.000867246919044835	0.626105274523319	0.00999181067242632	0.0118794906712402	0.841097564613283	1	1
"BCOR"	0.000615815890622712	0.00084697901921448	0.727073370948247	0.0146170046725081	0.0152535254159706	0.958270581645602	1	0.991
"BHLHE40"	0.00358488856055136	0.00404063936225964	0.887208245812512	0.00995604059986867	0.0118794072752706	0.838092370197136	0.889	1
"BHLHE41"	0.000174306357260655	0.00024330684949589	0.716405467506576	0.00553678190711991	0.00602042299247707	0.919666593865331	0.621	0.634
"BIN1"	0.000169969715860347	0.000313863921256308	0.541539515532738	0.003956009149782	0.0048693809205152	0.812425483723183	0.892	0.839
"BIRC2"	0.000105395820880434	0.000207864855888411	0.507040117147142	0.00698788291733071	0.00892099593298593	0.78330748829204	1	1
"BIRC3"	0.000328940484964465	0.000678314142409635	0.48493826738735	0.011885399930162	0.0142411140856613	0.834583576725143	1	1
"BLZF1"	0.000247639425664914	0.00139070354404051	0.178067731779434	0.0041293510848796	0.00852623369001823	0.484311272128735	0.99	0.994
"BPTF"	0.000201792466265196	0.000822093313467207	0.245461753501107	0.00552032706205379	0.00735064759336927	0.750998737449127	1	1
"BRCA1"	0.00262914141431107	0.00292920599814278	0.89756111928558	0.0248274915073231	0.0239337124252166	1.03734393838395	0.978	0.025
"BRD4"	8.1314413356657e-05	0.000138471037457633	0.587230476853587	0.00530264428076377	0.00713862098426819	0.742810732275817	0.949	1
"BRD7"	0.000163942784423549	0.000300561526078387	0.545454990738877	0.00527962314556822	0.00749340355731124	0.704569439666297	1	1
"BRMS1"	0.000256874518687192	0.000675896187565493	0.38005025536899	0.00599149277497526	0.0093846126162718	0.638437943041648	0.997	0.998
"BTRC"	0.00628266689160884	0.006120786621178	1.02644762519097	0.0332887970421694	0.030020188315398	1.10888035386157	0.266	0
"BYSL"	0.000151305285821059	0.000261696099913845	0.578171726177314	0.0061597720073879	0.00777908057223036	0.791838052092809	1	1
"C1orf109"	9.51972769896521e-05	0.000181624751614258	0.524142641041767	0.00673463429641472	0.00777451258026069	0.866245211759488	0.896	0.986
"CALCOCO2"	0.00033275736892722	0.00105359421886753	0.315830670829694	0.00550216970381712	0.00736234736230982	0.747339052757068	1	1
"CALM1"	9.41890038062163e-05	0.000133801404750868	0.703946299977883	0.00574274886196925	0.00690054714563614	0.832216451937572	0.998	1
"CALR"	0.000504053181304707	0.000907046050905158	0.555708478970503	0.00706338175402905	0.00876442100325476	0.805915388067961	1	1
"CARM1"	0.000104801044758063	0.000169778020269136	0.617282758933872	0.00849037815729016	0.0100764695230353	0.8425945355048	1	1
"CBL"	0.00240830016655505	0.00464181588130866	0.518827163363508	0.00577912681426674	0.00724465300182697	0.797709264033675	0.996	0.995
"CBX5"	0.018677428279039	0.0176873775122707	1.05597498928722	0.0148315680306088	0.0152952135602546	0.969686887481546	0.031	0.92
"CCNA2"	7.50506414013915e-05	0.000176363623713086	0.425544904449719	0.00781168946905482	0.0103323176467707	0.756044261908299	1	1
"CCND1"	0.000770247152140575	0.00165240403909594	0.466137296881696	0.00889592630691421	0.010608990322367	0.838527139397884	1	1
"CCND3"	0.000109155640702741	0.000235819402036009	0.462878116729655	0.00820798260456417	0.0104275676695903	0.787142588247201	1	1
"CCNDBP1"	0.00359245523806173	0.0050605030720213	0.709900811625594	0.00590944544586856	0.00740197478024011	0.798360656624241	0.999	0.993
"CCNG1"	0.000272871075369947	0.000619833453321438	0.440232894671529	0.00594310860305416	0.0083223678289701	0.714112705084513	1	1
"CCNH"	9.24457146574693e-05	0.000198155539229874	0.46653106452011	0.00620088578541155	0.00879383861569662	0.705139820776701	1	1
"CCNK"	0.000294861780882086	0.000469718286098778	0.627741754171518	0.00478627234767754	0.00556032295225775	0.860790351347144	0.747	0.859
"CCT4"	0.000117767933495405	0.000152317948345673	0.773171742230542	0.00523019410296487	0.00663536949277359	0.788229518892798	0.953	1
"CCT5"	0.000117767933495405	0.000152317948345673	0.773171742230542	0.00523019410296487	0.00663536949277359	0.788229518892798	0.953	1
"CDC25A"	5.58622008435085e-05	0.000201438439074662	0.277316489842356	0.00434482364534167	0.00639725244803169	0.67917026577222	0.987	0.994
"CDC27"	0.000694492440320521	0.00132295763219657	0.524954407774512	0.00766596061527989	0.00962919116578592	0.796116774845876	0.997	1
"CDC5L"	0.000321864141667767	0.000681203689093602	0.472493245149677	0.00627826834172346	0.00820194192866279	0.765461203740447	1	1
"CDC73"	0.000823554653229483	0.00143765355122564	0.572846394409405	0.00713948572168141	0.00942557226330733	0.757459125264427	1	1
"CDK2"	0.00285953170950688	0.00313952497311209	0.910816678955205	0.0199710350899823	0.020738452821693	0.962995420231741	0.975	0.969
"CDK4"	0.00119519990035874	0.00172136051154546	0.694334447863958	0.00787064042306215	0.00969839844492364	0.811540221590073	1	1
"CDK5"	3.80387614125894e-05	7.71792907023252e-05	0.492862282957511	0.00517507560498244	0.00666885726332124	0.776006353209176	0.999	0.976
"CDK6"	0.00747203144143749	0.00738979440210159	1.01112846107227	0.0213714122688575	0.0206432001662159	1.03527612466954	0.424	0.033
"CDK7"	4.21971526653577e-05	8.10547282397871e-05	0.520600754351114	0.00511887591402356	0.00673157379441528	0.760427809358687	0.997	0.993
"CDK8"	0.00073900703667502	0.00151507825745353	0.487768227838676	0.00634729140007948	0.00862888725333711	0.735586317647707	0.987	1
"CDK9"	0.000321525819059843	0.000403730036067091	0.79638815628375	0.011097832752909	0.0124194903215193	0.893581980065614	1	1
"CDKN1A"	0.000401167896900476	0.000718527648988413	0.558319359686805	0.00845111582077576	0.0108717552453949	0.777346033829776	1	1
"CDKN1B"	0.00115105564214842	0.00139431003137946	0.825537804536644	0.0100456971167023	0.0118276974028403	0.849336669222697	0.912	1
"CDKN2A"	8.6616707590013e-05	0.000226425034801467	0.382540330250848	0.0069130360508031	0.00926591606484137	0.746071516558839	1	1
"CDKN2C"	0.000108341598311626	0.000217269277817982	0.498651256172487	0.00682645226902352	0.00821166890533274	0.831311192368015	1	1
"CDYL"	0.000272738294822206	0.000414896675829451	0.65736437699086	0.00748275683410722	0.00850681164281531	0.879619433025417	1	0.996
"CEBPA"	0.000569125474472389	0.000923914918694755	0.615993380945089	0.012745074626825	0.0144784671255182	0.880277899333826	1	1
"CEBPB"	0.00248907693003699	0.0028482121999663	0.873908527625309	0.0308731084808271	0.0285806300817903	1.08021091181252	0.998	0
"CEBPD"	4.64660804614034e-05	9.78578946496824e-05	0.474832210806757	0.00633080659854394	0.00789848154241337	0.801521984263519	1	1
"CEBPG"	0.000105423263588102	0.000214468451226215	0.49155604465528	0.00830660313967298	0.0105090910684298	0.790420701998363	1	1
"CEP70"	0.00331523310841293	0.00522219196886659	0.634835549550366	0.00621870127583947	0.00857062911215974	0.725582824137911	1	1
"CGGBP1"	0.000454799780021801	0.000713161332355099	0.637723554808979	0.00518108065316677	0.00684070343359483	0.75739004087246	0.985	1
"CHAF1A"	0.000420882026502199	0.000699922355414413	0.601326737525052	0.00733203688117725	0.00917671782687624	0.798982492379095	0.996	1
"CHCHD2"	5.97867358484788e-05	7.60458899047148e-05	0.786192862275546	0.00655121755464963	0.00749063791717501	0.874587401912537	0.984	0.99
"CHD3"	0.00134889843013153	0.00201782183174749	0.668492336096566	0.011951340702091	0.0131792735104394	0.906828490403835	1	1
"CHD4"	0.000428372925520471	0.000623860152470228	0.686648961028031	0.007741609486771	0.00964155156958695	0.802942288997439	0.999	1
"CHD8"	0.00245608884800285	0.00307598302450415	0.798472822651148	0.011708897013463	0.0130201369315178	0.899291388028284	0.993	1
"CHEK2"	8.69831583834573e-05	0.000177007312172338	0.491409972367519	0.00446495567917388	0.00662319022517194	0.674139731364574	0.994	0.999
"CHTF18"	0.000105866289954763	0.000175145706092758	0.604446961998008	0.00503894523772953	0.00635612404322934	0.792770122712931	1	1
"CHUK"	0.000384617141082473	0.000546741295185783	0.703471906126608	0.0121172434727385	0.0136456521876124	0.8879929889858	1	1
"CITED2"	0.000283568510077124	0.000398966913773647	0.710756958252448	0.0151578251255973	0.016763504963127	0.904215744794331	1	1
"CLK3"	0.000165845371670871	0.000776868907502016	0.21347922419001	0.00347192931639218	0.00730752429278276	0.475117040640045	0.997	0.998
"CLOCK"	0.0017438050356406	0.00384242991187109	0.453828716628808	0.00652441922449187	0.00967898355446699	0.674081032143169	0.991	0.999
"CLU"	0.0028568673901737	0.00477379868441031	0.598447395677432	0.00656141443686427	0.0081281654693595	0.807244200625423	1	1
"COIL"	0.000160482833205467	0.000893585270229706	0.179594313550193	0.00448561685534732	0.00932634690138019	0.480961828117663	0.746	0.617
"COMMD1"	0.00123062079361639	0.00154063759541168	0.798773700759624	0.0196724182783128	0.0206744260075046	0.951533951712706	1	0.981
"COMMD4"	0.000502669953300752	0.000783497602824558	0.641571782081521	0.0151637284083505	0.0167114386460784	0.907386175989638	1	1
"COMMD6"	0.00043960539371786	0.000717275060995289	0.612882585249604	0.0143853210141966	0.0161297744248664	0.891848865041754	1	1
"COMMD8"	0.000502669953300752	0.000783497602824558	0.641571782081521	0.0151637284083505	0.0167114386460784	0.907386175989638	1	1
"COPS2"	0.00012582010805555	0.000194152283323966	0.648048562197974	0.00605615821926417	0.00714457469408965	0.847658325172824	0.987	0.963
"COPS4"	8.69831583834573e-05	0.000177007312172338	0.491409972367519	0.00446495567917388	0.00662319022517194	0.674139731364574	0.994	0.999
"COPS5"	0.00306783875243745	0.00340376452507834	0.901307575725098	0.0260696910531926	0.025820354659429	1.00965658284142	0.966	0.346
"COPS6"	0.000573447224695987	0.00153627984273713	0.373270031112494	0.00704858048980385	0.00954502372588399	0.73845604706981	0.999	1
"CREB1"	0.00691568889584969	0.00985477558800367	0.701760160248422	0.0220488854484797	0.0244946506759423	0.900151046862462	1	0.997
"CREB3"	0.00422649320715377	0.00537758525127042	0.785946295533909	0.00468786848908968	0.00611899896380116	0.766116895397796	0.908	0.958
"CREB5"	0.000107414519517145	0.000303880081123852	0.353476671191774	0.00758731843226438	0.0119762597207639	0.633529884051346	0.999	0.991
"CREBBP"	0.0299346235188072	0.0279816290437009	1.06979559596249	0.0919389433102538	0.0791225763724571	1.16198116296752	0.004	0
"CREBZF"	0.000100202237219502	0.000314895916540338	0.318207483667597	0.00474677810982947	0.00806500934702138	0.588564489585195	0.945	0.966
"CREM"	0.000142458419344818	0.000261526377936672	0.54471912343509	0.00599946461613059	0.00744703557430079	0.805617826888639	0.997	0.986
"CRK"	0.000899405190174243	0.00139680665238217	0.643900992768297	0.00818998650003331	0.0100910616504319	0.811608013482189	1	1
"CSE1L"	0.000220110348356114	0.000292596174781772	0.752266664184107	0.00372466498953706	0.00404046518929529	0.921840633451093	0.725	0.63
"CSNK1A1"	0.000350597676739449	0.000808253691501764	0.433771822418807	0.00513609486768438	0.00651233792144893	0.788671431003023	0.849	0.995
"CSNK1E"	0.000218088614190925	0.000389063438252691	0.560547696721067	0.00482279670581094	0.00612755895861607	0.787066552665237	0.992	0.966
"CSNK2A1"	0.00320725016189235	0.0036353415836019	0.882241761368294	0.0156884665965132	0.0162443868386494	0.965777702312932	0.992	0.951
"CSNK2B"	0.000257990285866689	0.000700525692536826	0.36828097615153	0.00677456836460351	0.00894217643288868	0.757597260068269	1	1
"CTBP1"	0.00935966030278712	0.009887476979774	0.946617658067211	0.0318416267939354	0.0281128114304253	1.13263758314384	0.913	0
"CTBP2"	0.00361775463075929	0.00379891597485285	0.952312358237778	0.0149128818471233	0.0151886353705373	0.981844746635438	0.753	0.768
"CTNNB1"	0.0100624821076029	0.00897304484281029	1.12141221668646	0.0377774153474031	0.0324222267477239	1.16517029016383	0.001	0
"CTR9"	0.00552887211519247	0.00641719166206753	0.861571915932327	0.00877973254321353	0.0106110969332277	0.82741045515479	0.975	1
"CUL2"	0.00156969771856568	0.00256658013064686	0.611591159700153	0.0060145757976014	0.00707887639004396	0.849651196913194	0.976	0.965
"CUX1"	0.000168788910613674	0.000293427817094352	0.575231456530244	0.00635134137824345	0.00816711684561014	0.777672402428933	1	1
"CYC1"	0.000111254242664734	0.000155506885248028	0.715429689735519	0.00479345618288397	0.00524327449597057	0.914210420714711	0.927	0.866
"DAP3"	5.70773047879706e-05	8.37536794925299e-05	0.681490116420037	0.00677523774430327	0.00797080020704412	0.850007222401048	0.884	0.88
"DAXX"	0.00100625233539828	0.00149523507667686	0.67297266569927	0.0138810762910525	0.0151315462834684	0.91736006558814	1	0.995
"DCAF6"	5.70773047879706e-05	8.37536794925299e-05	0.681490116420037	0.00677523774430327	0.00797080020704412	0.850007222401048	0.884	0.88
"DCAF7"	8.01753848716637e-05	0.00015696989382228	0.510769185856986	0.00436728229578243	0.00552554766651285	0.790379987534992	0.857	0.814
"DCTN1"	8.970962973751e-05	0.000303654755327712	0.295432981580324	0.00706287619774863	0.0110934466596529	0.636671037815189	1	1
"DDB1"	0.000120319636105661	0.000307930473862651	0.390736371741267	0.0106122296531738	0.0140887341280785	0.753242239984067	1	1
"DDIT3"	0.00287785834431588	0.00453343760134294	0.634807092847903	0.0194837525270669	0.0231481068397533	0.841699611201318	0.996	0.997
"DDX3X"	0.000378581574700637	0.000602856867289815	0.62797920243088	0.0108946299028827	0.0129447112755377	0.841627879601366	1	1
"DDX5"	0.000264892932364028	0.000356854315866608	0.742299926289935	0.00804305873176638	0.00941591356882161	0.854198445321218	0.981	0.958
"DDX6"	0.000314793603874804	0.000482626571439917	0.652250875735286	0.00752618228048923	0.00934571923333203	0.805307980326081	1	1
"DHX9"	2.10128158967071e-05	4.69221156013065e-05	0.447823283912673	0.00427381549878227	0.00566664295081639	0.754205891544049	0.993	0.991
"DNAJA3"	0.000440199987437785	0.000760516700981034	0.578816989646572	0.00600171489435994	0.00741278751934616	0.809643454462502	1	1
"DNMT1"	0.000108310126266899	0.000175325105218871	0.617767353578301	0.00529347755135935	0.00692243462939424	0.764684368254202	1	1
"DNMT3A"	0.00335791276370786	0.00540880326082202	0.620823609546028	0.00503970906596932	0.00642003394073086	0.78499726208544	1	0.999
"DPF2"	0.000979907011658676	0.00181999096103225	0.53841311997665	0.00606847747496019	0.00769423065297906	0.788704907437444	0.99	0.972
"DPY30"	0.000227032628675233	0.00102115062382134	0.222330206121438	0.00481518497934809	0.00782527632748667	0.615337373126941	0.997	0.993
"DRAP1"	7.87819902056366e-05	0.000139708403948217	0.563903014988539	0.0053107577416449	0.00711075893095315	0.74686229602401	0.993	0.999
"DROSHA"	0.000232919021445454	0.000410170544259285	0.567858966728282	0.00787382267775589	0.00980056137652274	0.803405271928366	1	1
"DVL2"	0.00158429279776976	0.00256252394390336	0.618254827057924	0.00770935567759747	0.0101572363121173	0.759001311055488	0.999	1
"DYNLL2"	0.000462583646686802	0.000919812323554776	0.502910903497212	0.0048036341404435	0.00579868622223484	0.828400426638736	0.987	0.973
"E2F1"	0.00026493156688496	0.000480094180954206	0.551832489113694	0.0141131107605582	0.017062285809723	0.827152406069517	1	1
"E2F3"	0.00186459688120902	0.00181058947150489	1.02982863346667	0.00550651136726598	0.0067823733987931	0.811885610462828	0.424	1
"E2F4"	0.000167214904359314	0.000197858531670231	0.84512354836439	0.005122827206468	0.00705402887742633	0.72622713848842	0.588	0.875
"E2F6"	4.06860603677188e-05	5.81320538108894e-05	0.699890296325594	0.00593499649685601	0.00697781396049474	0.850552412325308	0.783	0.8
"EAF1"	0.000130141627688858	0.000218149552707293	0.596570683156422	0.00485373402807849	0.00534275145846064	0.908470862965606	0.961	0.838
"EBP"	0.000126099790927585	0.000277386067581883	0.45460030500761	0.00494973340895402	0.00653039493408537	0.757953149681485	0.904	0.938
"ECSIT"	0.000175892087307433	0.000255259326667808	0.689072127563577	0.00834540358510511	0.00942893640670245	0.885084300618771	1	1
"EED"	0.000520105707208523	0.000941506035782948	0.552418877247035	0.011396141009922	0.0132330887625717	0.861185261762522	1	1
"EEF1A1"	0.000103024071218398	0.000389004670450341	0.264840190990843	0.00550716508017916	0.00750597709713887	0.733703954716086	0.993	0.966
"EEF1D"	0.000740393466873198	0.000972125869586873	0.761623047011233	0.00940458579526796	0.0105064630261976	0.895123865359623	0.997	0.999
"EEF2"	8.48639851456606e-05	0.000131275683567213	0.646456242615641	0.00576088178158856	0.00801880905267293	0.718421120112378	0.996	1
"EFTUD2"	0.00017078042968909	0.000287079059542844	0.594889888384918	0.00517202399743736	0.00646291214458538	0.800262154541351	0.999	0.998
"EGFR"	0.00124935955139661	0.00198225552809876	0.630271694888352	0.0096476652533019	0.0128768073499988	0.749228049397106	0.986	1
"EGR1"	0.0009563137514124	0.00205903806462824	0.464446854014358	0.0182794613163737	0.0207721949433641	0.879996618855788	0.998	0.972
"EHMT1"	7.37889303873752e-05	0.000138669364518632	0.532121356750434	0.00515941180029405	0.00559789319603107	0.921670281946803	0.898	0.673
"EHMT2"	0.00259886642580757	0.00383346631581231	0.677941636029967	0.0153312205126841	0.0165298615580252	0.927486322790213	1	0.998
"EIF1AD"	0.000650702538960543	0.00140239263041669	0.463994551060355	0.00743736190707275	0.00939844421155587	0.791339687682365	1	1
"EIF3A"	0.00110972870423156	0.00123371660498974	0.899500500960502	0.00554666739113704	0.00624374726507481	0.888355526842514	0.663	0.958
"EIF4ENIF1"	0.000195128983114925	0.000262437886235081	0.743524442732848	0.00456614525814811	0.00495122640872726	0.922225097624219	0.788	0.733
"EIF5A"	0.000190013332650664	0.000233805634101056	0.812697835025376	0.00473069553719376	0.00560729939025259	0.843667371394031	0.635	0.927
"ELAC2"	0.000119473839042928	0.000367440146687029	0.325151837979999	0.00584795321637427	0.00734056894213796	0.796662120125942	0.755	0.623
"ELF1"	0.000321867283853334	0.000701891617624894	0.458571203546339	0.00686594218923503	0.00948881063544624	0.723583012984445	1	1
"ELF3"	0.00188568582151894	0.00345907168287207	0.545142163678219	0.00902893632032253	0.0115365846265754	0.782635122315462	1	1
"ENO1"	0.000242511135477888	0.000475107782590304	0.510433935970717	0.00483025112803686	0.00600830820477899	0.803928654025253	0.939	0.92
"EP300"	0.106168738682151	0.100991377735207	1.05126537594643	0.17293122279227	0.148811498034187	1.1620824000612	0.005	0
"EPAS1"	0.000714350591909074	0.00117334586187364	0.608815026430805	0.0113240987929055	0.0137568771134971	0.823159115217743	1	1
"EPC1"	0.000398662018022332	0.000705300601604047	0.565237031012968	0.00687516236671767	0.00857340533608808	0.801917335901292	1	1
"EPM2AIP1"	0.000262574202701698	0.000376634952108382	0.697158352489119	0.00535261588429584	0.00614134962075145	0.87156996667467	0.993	0.988
"ERCC3"	7.92481204882284e-05	0.000119285505495086	0.66435666394936	0.00509611134380812	0.0065311077287491	0.780282848708145	0.999	1
"ESR2"	0.000200375132671835	0.000350321670560685	0.571974700711884	0.0147970610266956	0.0162839091730276	0.908692186223027	1	1
"ETS1"	0.000224691239849321	0.000342079619781133	0.656839013072693	0.00943016960233069	0.0115402526219245	0.817154520899739	1	1
"ETS2"	0.00168759149484742	0.00355452606892521	0.474772575056034	0.00652824453614984	0.00942703830851793	0.69250217539173	1	1
"EXOSC1"	5.97867358484788e-05	7.60458899047148e-05	0.786192862275546	0.00655121755464963	0.00749063791717501	0.874587401912537	0.984	0.99
"EXOSC8"	0.000945948112219114	0.00158845636258561	0.595514069193156	0.00706855663467961	0.00944339005651787	0.748518973840423	0.995	1
"EYA2"	0.00364413435547231	0.00493803253299234	0.737972933779771	0.0058637161367356	0.00781938975412014	0.74989434228495	0.998	0.999
"EZH2"	0.000203252966291327	0.000243831100467493	0.833580974295867	0.00785494930496882	0.00862041901350154	0.911202726070065	0.957	0.992
"FANCG"	0.000310001293390064	0.000178828258938067	1.73351401635815	0.00444326939482483	0.00553927872875635	0.802138619917834	0.161	0.764
"FANCL"	0.000156245997338781	0.000546678357956243	0.285809736319006	0.00469319807806672	0.00600861033361291	0.781078788187076	0.959	0.92
"FBXO11"	7.64181549137066e-05	0.000160393730794936	0.476441033792074	0.00474754294229156	0.00597482539778694	0.794591076092373	0.997	0.966
