"all_genes"	"mean_bet_in"	"mean_bet_out"	"ratio_bet"	"mean_deg_in"	"mean_deg_out"	"ratio_deg"	"pvalue_ratio"	"pvalue_degree"
"BCL3"	0.00114994525220214	0.000501419801821703	2.29337821925717	0.0131962274991569	0.0103802374954486	1.27128377408927	0	0
"BCL6"	0.00133042714123673	0.000762019073853461	1.74592367420527	0.0149528582569825	0.0112505684799315	1.3290757959169	0.001	0
"BCOR"	0.00160782574449617	0.00070884926911009	2.26821951374046	0.0192963858070751	0.0146727333529655	1.31511868599283	0	0
"BIRC2"	0.000407105313669825	0.000165474553744255	2.46022910748571	0.0122040154318824	0.00814752119760208	1.49788078311158	0	0
"BIRC3"	0.00133283595742462	0.00057347043264307	2.32415811096259	0.0154231725547752	0.0136813767120261	1.12731144528884	0	0.003
"BRD7"	0.000409904416431743	0.000271884405596934	1.50764224793173	0.0102675102675103	0.00701383159394333	1.4638946102408	0.042	0.002
"BYSL"	0.000566097215964148	0.000202359206909445	2.79748682854581	0.0125653769818428	0.00688531069487618	1.82495424515753	0	0
"CALCOCO2"	0.00194113308967128	0.000849178574219412	2.28589503857375	0.00990502916592168	0.00683150539018983	1.44990431832865	0.045	0
"CALR"	0.00146741414090395	0.000809732811646191	1.81222017904979	0.0111156500906045	0.00835378230895319	1.33061285050381	0	0
"CARM1"	0.000221761440685425	0.000149986998661568	1.47853775770131	0.0115847426603897	0.00958402301701808	1.20875572187369	0.001	0
"CBL"	0.0142632836285594	0.00386580764219115	3.68959993582995	0.0120614719699505	0.00677703817665704	1.7797556477541	0	0
"CBX5"	0.0206450000888719	0.0175871581005604	1.1738678853529	0.0201134540919421	0.0145629201766707	1.38114154633375	0	0
"CCNA2"	0.000615263814588431	0.000126359272615966	4.86916236419274	0.0177851736913241	0.00925007787676597	1.92270529267611	0	0
"CCND1"	0.0035727731503911	0.00128046379039063	2.79021802662704	0.0119231309721523	0.0100408690242436	1.18746006380165	0	0
"CCND3"	0.000291627601797404	0.000206314514150833	1.41350986864744	0.0115227318504833	0.00990730572167031	1.16305403044942	0.018	0.004
"CCNDBP1"	0.00899551201115477	0.00446802111633882	2.01331009342361	0.013045827971163	0.00672637688842767	1.93950297278281	0	0
"CCNG1"	0.00105088511758662	0.000512510917846869	2.05046386524122	0.0133132248832746	0.00750089062398015	1.77488588364595	0.028	0
"CDC5L"	0.00100765146100173	0.000547230591043207	1.84136537228449	0.0121395897697594	0.00732116321588362	1.65815040749563	0.015	0
"CDK2"	0.00391868518015992	0.0029996888810814	1.30636387155832	0.0244161335874656	0.0202093387335274	1.20816093536792	0	0
"CDK4"	0.00251247286112125	0.00153263737603167	1.63931331730052	0.0114235987703745	0.00908948159836165	1.25679321166496	0	0
"CDK5"	0.000196224431926224	6.89824247505197e-05	2.84455689454067	0.0140845070422535	0.00633725387854505	2.22249373501305	0	0
"CDK8"	0.002743728569809	0.00127458764996233	2.15264016553909	0.0122702955640646	0.00792119390239067	1.54904623157392	0.011	0
"CDKN1A"	0.00127718072915172	0.000610143567619413	2.09324624061003	0.0123510188850469	0.0101607430108036	1.2155625697761	0	0
"CDKN2A"	0.000557645067814574	0.000169474596153486	3.29043455757544	0.0142761765008546	0.00833451721180666	1.71289783655747	0	0
"CDYL"	0.000708419425161293	0.000370014127824606	1.91457399025882	0.010911813708052	0.00817988273616361	1.33398167920065	0	0
"CEBPA"	0.0012607713564171	0.000812128222923675	1.55242894019654	0.0157136052979715	0.0139575195201408	1.12581646583382	0	0.002
"CEBPG"	0.000483991283634713	0.000172244826210019	2.80990317261885	0.0133821316189893	0.0097619337422629	1.37084843764646	0	0
"CEP70"	0.00935973432384686	0.00436884875392308	2.1423800298516	0.0139452544952052	0.00750172699528879	1.8589392154584	0	0
"CGGBP1"	0.00274624318621079	0.000639118064037245	4.29692624999996	0.0104905293831957	0.00646360950513464	1.62301410301197	0	0
"CHAF1A"	0.00115629778099016	0.000608343375995674	1.90073209739096	0.0127422272722302	0.0085532494924067	1.48975278735202	0.011	0
"CHCHD2"	0.000216650743845123	6.91083306834091e-05	3.13494395976106	0.0111603950184143	0.00717190331150022	1.55612736726645	0	0
"CHD4"	0.000794351928452004	0.000576313430324453	1.37833318929389	0.0104574330896585	0.00918991505009356	1.13792489186851	0.013	0.015
"CHD8"	0.00444267519019124	0.00282951576317424	1.57011855102984	0.0151773830667526	0.0125483707884404	1.20951024819366	0	0
"CITED2"	0.00053746443025652	0.000354336463727268	1.51681942242954	0.0208534992470197	0.0159328369897442	1.30883779583278	0	0
"CLU"	0.0150020123395986	0.00364597650728636	4.11467608461481	0.0125308711649318	0.00739258485311849	1.69505949730774	0	0
"COMMD1"	0.00189965186899678	0.0014349070427369	1.32388497123371	0.0223579370623556	0.0202912765071866	1.10184970642123	0	0
"COMMD4"	0.00109823816886723	0.000688192390418946	1.59583015470232	0.0189580093476365	0.0161470972436727	1.17408157401574	0	0
"COMMD6"	0.00102820958769297	0.000622639625143829	1.65137191108814	0.0186244431209324	0.0154946432963769	1.20199237663557	0	0
"COMMD8"	0.00109823816886723	0.000688192390418946	1.59583015470232	0.0189580093476365	0.0161470972436727	1.17408157401574	0	0
"COPS2"	0.00042044368057775	0.000179673435311317	2.34004364556872	0.0088455830664688	0.00693430859561906	1.27562581683446	0	0.009
"CREB3"	0.0104712041884817	0.00468644165288352	2.23436136925739	0.0104712041884817	0.00529328286311071	1.97820605081514	0.001	0.002
"CREM"	0.000747537904520575	0.000219760458913903	3.40160331032729	0.0104540197181814	0.00698995051797583	1.49557850106337	0	0
"CRK"	0.00216277630007288	0.00121852793135924	1.77490908859213	0.0138716414587184	0.00937321475730602	1.47992357135592	0	0
"CSNK1E"	0.00108466603097641	0.000339037697332242	3.1992490496226	0.0102064727783998	0.00576966966539976	1.76898737194733	0	0
"CSNK2B"	0.00228491246489757	0.000512609164761162	4.45741633582024	0.0155318526623728	0.00806542198654135	1.92573341956448	0	0
"CTBP1"	0.0115850592845912	0.00960349572337599	1.20633773558016	0.029954772746	0.0286770991416829	1.04455379527771	0	0.028
"CTR9"	0.0116111944075235	0.00599486618689067	1.93685631097395	0.0126124683002459	0.0100811960712274	1.25108848306631	0	0
"CUL2"	0.0103412329225481	0.00221613878059511	4.66632911850904	0.0169491525423729	0.00669781947899465	2.53054782911482	0	0
"CUX1"	0.000417117925960899	0.000258874660036296	1.6112736793258	0.00914768014205705	0.00767091021750557	1.19251560540774	0.005	0.016
"DDX3X"	0.00122779225870888	0.000497654591959329	2.46715749949158	0.0179857997098508	0.0120310943257648	1.49494295554926	0	0
"DDX5"	0.000565427476703078	0.000327842429792162	1.72469279544303	0.0140506019542077	0.008960763457112	1.56801393335029	0.001	0
"DDX6"	0.000715806571557715	0.000426044492308027	1.68012164100502	0.0135677415077926	0.00865082177185154	1.56837603011774	0.001	0
"DPF2"	0.00447293252052413	0.00160034156094937	2.79498616399781	0.0120993326958646	0.0072848353702897	1.6608930855473	0	0
"DRAP1"	0.000266053499797613	0.0001216159370778	2.18765324833548	0.0105833966515081	0.00657973657884481	1.60848333739315	0.002	0
"DROSHA"	0.00126606159603889	0.000344096776952885	3.67937650346617	0.0172480264853343	0.00912380105388658	1.89044307120079	0	0
"DVL2"	0.00458313014840262	0.00231670099606367	1.97830024512868	0.0126961581653215	0.00962824533562102	1.31863675288272	0	0
"DYNLL2"	0.00222868614829281	0.000740025422614807	3.01163457387446	0.0107671333474508	0.00532825212360187	2.02076273751331	0.008	0
"E2F1"	0.000727697471295666	0.000421578309055526	1.72612645305672	0.0193846002114853	0.0163282694108588	1.18718032656871	0	0
"E2F3"	0.00431349978226816	0.0017810153788325	2.42193292294633	0.00980105331669166	0.00634071462011244	1.54573323416941	0	0
"E2F6"	0.000124886971869239	4.84460603667589e-05	2.57785609240024	0.0119892261200893	0.00634647373459393	1.88911616457772	0.019	0.007
"EAF1"	0.000585786761259051	0.000179059940645801	3.27145624613938	0.0107292318496639	0.00500469284023282	2.14383423562208	0.001	0
"ECSIT"	0.000302170251099228	0.000234491761278266	1.28861777254788	0.0105528120954214	0.00914177519897376	1.15435042600983	0.007	0.001
"EED"	0.00194620545113572	0.000754915656862851	2.57804356479163	0.0164903964135366	0.0125034522071659	1.31886747278369	0	0
"EEF1D"	0.00139637151881689	0.00090853301772543	1.53695186809258	0.0129905985629707	0.0101918074321284	1.27461185363643	0	0
"EFTUD2"	0.00078736259655353	0.000259995678166383	3.0283680179086	0.00836820083682008	0.0061749147675523	1.35519293007783	0	0.002
"EHMT2"	0.00539191098829738	0.00330482593312963	1.63152646989529	0.0216344796379048	0.015605947940234	1.38629705294149	0	0
"EIF1AD"	0.0032502015285171	0.00105614997679427	3.07740529274301	0.0120151321303244	0.00862335603781369	1.39332437135121	0	0
"ELF1"	0.00168252334422762	0.00054856883217237	3.06711436295917	0.0139471772027959	0.00852510978210061	1.63601144844838	0	0
"ELF3"	0.00534114683003657	0.00301879527890286	1.76929746358214	0.0127529559600008	0.0108947840918152	1.1705560984528	0	0.003
"EPAS1"	0.0023053555352168	0.00100030608475816	2.30465011694311	0.0165788466039668	0.012988460707153	1.27642889929494	0	0
"EPC1"	0.00104029313032973	0.000606947985441625	1.71397410533095	0.0109492443794001	0.00801998856114493	1.3652443885577	0	0
"EPM2AIP1"	0.000655364027204368	0.000327432559107234	2.00152369999874	0.00872809798647207	0.00577659837008224	1.51094076951516	0.01	0
"ESR2"	0.000819342865355327	0.000245257048195761	3.34075155589958	0.0217086254012387	0.0151387578210245	1.43397666161817	0	0
"ETS1"	0.000370030081471082	0.000316444383105937	1.16933686052252	0.011824866485282	0.0110828070381277	1.06695591149439	0.039	0.047
"EXOSC1"	0.000216650743845123	6.91083306834091e-05	3.13494395976106	0.0111603950184143	0.00717190331150022	1.55612736726645	0	0
"EYA2"	0.00822389992350108	0.00448066553608033	1.83541928253259	0.0123744149458789	0.00713786112955718	1.73363066628429	0	0
"FHL3"	0.00927118453344805	0.00694481330613726	1.33497966392487	0.0171575304622596	0.0153376172926694	1.11865683794705	0.001	0
"FKBP4"	0.00129718496105598	0.000402472706591576	3.22303833231689	0.0125798555162627	0.0104761230318805	1.20081212085618	0	0.011
"FOSL2"	0.000438478080317108	0.00017581194776208	2.49401753349826	0.0130378039443371	0.00962196103758985	1.35500485747164	0	0
"FOXA1"	0.00285830744765574	0.00155817263063904	1.83439715950054	0.0137872908567385	0.0116281876731763	1.18567839152981	0	0.004
"FOXK1"	0.000687583851821332	0.000301843244920111	2.27795010619938	0.012559874888842	0.00842129611636936	1.49144201976558	0	0
"FOXM1"	0.000901237148406437	0.00035439257257486	2.54304750762254	0.0145218622725707	0.00833140080872201	1.74302768597665	0	0
"GADD45GIP1"	0.000856717989454147	0.000472539482865219	1.81300826813345	0.0140330693439844	0.00979571183909061	1.43257269859493	0.008	0
"GAPDH"	0.000534304889020355	0.00030454696615198	1.75442525588555	0.0108328479906814	0.0077855635749299	1.3914019051317	0.02	0.002
"GLRX3"	0.00123837988812138	0.000740439811930894	1.67249230547446	0.0167038656008752	0.01269658080996	1.31561920889533	0	0
"GNL3"	0.000141146570132892	8.6735727259179e-05	1.62731753791751	0.0117066852810564	0.00719943924699945	1.62605515227251	0.012	0
"GRB2"	0.00137808950388383	0.000581898632518055	2.36826386396616	0.0129370188762317	0.00921242455224379	1.40430120245389	0.001	0
"GTF2F1"	0.000389535065840379	0.000181795924827369	2.14270515805168	0.0105820105820106	0.00762511215304697	1.38778425413481	0.022	0.049
"GTF3C1"	0.00102237663296263	0.000520022943207777	1.96602216559153	0.0106682386138921	0.00733684056559391	1.4540643916839	0	0
"GTF3C5"	0.000404032812764856	0.000168194982587092	2.40216923567054	0.0107625663445272	0.00648284942787882	1.66015985166089	0.006	0
